OSHPD_ID,FAC_NAME,FAC_ADDRESS_ONE,FAC_CITY,FAC_ZIPCODE,FAC_PHONE,FAC_OPER_CURRYR,BEG_DATE,END_DATE,LIC_STATUS,LIC_STATUS_DATE,LIC_ORIG_DATE,TRAUMA_CTR,TEACH_HOSP,ASSEMBLY_DIST,SENATE_DIST,CONGRESS_DIST,CENS_TRACT,MED_SVC_STUDY_AREA,LACO_SVC_PLAN_AREA,HEALTH_SVC_AREA,COUNTY,LICENSE_NO,FACILITY_LEVEL,LONGITUDE,LATITUDE,LIC_CAT,LICEE_TOC,TYPE_SVC_PRINCIPAL,MED_SURG_BED_LIC,MED_SURG_LICBED_DAY,MED_SURG_DIS,MED_SURG_CENS_DAY,PERINATL_BED_LIC,PERINATL_LICBED_DAY,PERINATL_DIS,PERINATL_CENS_DAY,PED_BED_LIC,PED_LICBED_DAY,PED_DIS,PED_CENS_DAY,ICU_BED_LIC,ICU_LICBED_DAY,ICU_DIS,ICU_TFR_INHOSP,ICU_CENS_DAY,CCU_BED_LIC,CCU_LICBED_DAY,CCU_DIS,CCU_TFR_INHOSP,CCU_CENS_DAY,RESP_BED_LIC,RESP_LICBED_DAY,RESP_DIS,RESP_TFR_INHOSP,RESP_CENS_DAY,BURN_BED_LIC,BURN_LICBED_DAY,BURN_DIS,BURN_TFR_INHOSP,BURN_CENS_DAY,NICU_BED_LIC,NICU_LICBED_DAY,NICU_DIS,NICU_TFR_INHOSP,NICU_CENS_DAY,REHAB_BED_LIC,REHAB_LICBED_DAY,REHAB_DIS,REHAB_CENS_DAY,GAC_BED_LIC_SUBTOTL,GAC_LICBED_DAY_SUBTOTL,GAC_DIS_SUBTOTL,GAC_CENS_DAY_SUBTOTL,CHEM_BED_LIC,CHEM_LICBED_DAY,CHEM_DIS,CHEM_CENS_DAY,PSY_BED_LIC,PSY_LICBED_DAY,PSY_DIS,PSY_CENS_DAY,SN_BED_LIC,SN_LICBED_DAY,SN_DIS,SN_TFR_INHOSP,SN_CENS_DAY,IC_BED_LIC,IC_LICBED_DAY,IC_DIS,IC_CENS_DAY,IC_DEV_DISBL_BED_LIC,IC_DEV_DISBL_LICBED_DAY,IC_DEV_DISBL_DIS,IC_DEV_DISBL_CENS_DAY,HOSP_BED_LIC_TOTL,HOSP_LICBED_DAY_TOTL,HOSP_DIS_TOTL,HOSP_CENS_DAY_TOTL,CHEM_GAC_BED_LIC,CHEM_GAC_DIS,CHEM_GAC_CENS_DAY,CHEM_PSY_BED_LIC,CHEM_PSY_DIS,CHEM_PSY_CENS_DAY,NEWBORN_NURSRY_BASSINETS,NEWBORN_NURSRY_INFANTS,NEWBORN_NURSRY_CENS_DAY,BED_SWING_SN,PSY_LCK_CENS_PATIENT,PSY_OPN_CENS_PATIENT,PSY_CENS_PATIENT_TOTL,PSY_CENS_PATIENT_<=17,PSY_CENS_PATIENT_18-64,PSY_CENS_PATIENT_=65,PSY_CENS_PATIENT_TOTL_1,PSY_CENS_PATIENT_MCAR,PSY_CENS_PATIENT_MNG_MCAR,PSY_CENS_PATIENT_MCAL,PSY_CENS_PATIENT_MNG_MCAL,PSY_CENS_PATIENT_CO_INDIG,PSY_CENS_PATIENT_OTHR_THIRDPTY,PSY_CENS_PATIENT_MNG_OTHR_THIRDP,PSY_CENS_PATIENT_SHDOYL,PSY_CENS_PATIENT_OTHR_INDIG,PSY_CENS_PATIENT_OTHR_PAYER,PSY_CENS_PATIENT_TOTL_2,PSY_PROG_SHDOYL,HOSPICE_PROG,HOSPICE_CLASS_GAC_BED,HOSPICE_CLASS_SN_BED,HOSPICE_CLASS_IC_BED,ED_LIC_LEVL_BEGIN,ED_LIC_LEVL_END,EMS_MINOR_NO_ADM_VIS,EMS_MINOR_ADM_VIS,EMS_LOWMODERATE_NO_ADM_VIS,EMS_LOWMODERATE_ADM_VIS,EMS_MODERATE_NO_ADM_VIS,EMS_MODERATE_ADM_VIS,EMS_SEVERE_WO_THREAT_NO_ADM_VIS,EMS_SEVERE_WO_THREAT_ADM_VIS,EMS_SEVERE_W_THREAT_NO_ADM_VIS,EMS_SEVERE_W_THREAT_ADM_VIS,EMS_NO_ADM_VIS_TOTL,EMS_ADM_VIS_TOTL,ED_TRAFFIC_TOTL,EMS_STATION,EMS_NON_EMERG_VIS,EMS_REGISTERS_NO_TREAT,EMS_AMB_DIVERS,EMS_AMB_DIVERS_JAN_HOURS,EMS_AMB_DIVERS_FEB_HOURS,EMS_AMB_DIVERS_MAR_HOURS,EMS_AMB_DIVERS_APR_HOURS,EMS_AMB_DIVERS_MAY_HOURS,EMS_AMB_DIVERS_JUN_HOURS,EMS_AMB_DIVERS_JUL_HOURS,EMS_AMB_DIVERS_AUG_HOURS,EMS_AMB_DIVERS_SEP_HOURS,EMS_AMB_DIVERS_OCT_HOURS,EMS_AMB_DIVERS_NOV_HOURS,EMS_AMB_DIVERS_DEC_HOURS,EMS_AMB_DIVERS_TOTL_HOURS,resp_stat,SURG_IP,OP_RM_MIN_IP,SURG_OP,OP_RM_MIN_OP,OP_RM_IP_ONLY,OP_RM_OP_ONLY,OP_RM_IP_AND_OP,OP_RM_TOTL,AMB_SURG_PROG,BIRTHS_LIVE_TOTL,BIRTHS_LIVE_LT5LBS_8OZ,BIRTHS_LIVE_LT3LBS_5OZ,ABC_OP_PROG,ABC_LDR,ABC_LDRP,BIRTHS_LIVE_ABC,BIRTHS_LIVE_C_SEC,LICENSURE_CVSURG_SVCS,CVSURG_LIC_OP_RM,CVSURG_WITH_ECBPASS_PED,CVSURG_WITHOUT_ECBPASS_PED,CVSURG_WITH_ECBPASS_ADLT,CVSURG_WITHOUT_ECBPASS_ADLT,CVSURG_WITH_ECBPASS_TOTL,CVSURG_WITHOUT_ECBPASS_TOTL,CVSURG_CABG_TOTL,CATH_CARD_RM,CATH_IP_PED_DX_VIS,CATH_IP_PED_THER_VIS,CATH_OP_PED_DX_VIS,CATH_OP_PED_THER_VIS,CATH_IP_ADLT_DX_VIS,CATH_IP_ADLT_THER_VIS,CATH_OP_ADLT_DX_VIS,CATH_OP_ADLT_THER_VIS,CATH_DX_VIS_TOTL,CATH_THER_VIS_TOTL,CARDIAC_CATH_PROC,MYOCARDIAL_BIOPSY,PACEMKR_PERM_IMPL,OTH_PERM_PACEMAKER_PROC,IMPLANTABLE_CARDIO_DEFIB_IMPLANT,OTH_PROCEDURES,PCI_ANGIOPLASTY_WITH_STENT,PCI_ANGIOPLASTY_WITHOUT_STENT,ATHERECTOMY_PTCRA_ABLATION,THROMBO_AGT,PTBV_BALLOON,DIAGNOSTIC_ELECTROPHYSIOLOGY_EP,CATHETER_ABLATION,PERIPHERAL_VASCULAR_ANGIOGRAPHY,PERIPHERAL_VASCULAR_INTERVENTION,CAROTID_STENTING,INTRA_AORTIC_BALLOON_PUMP_INS,CATHETER_BASED_VENTRICULAR_INS,CATH_OTHR,CATH_TOTL,EQUIP_ACQ_OVER_500K,Include_State_hospital,bed_size_range,TYPE_CNTRL_R1,EMS_Basic,EMS_Comp,EMS_Standby,EMS_GAC_None,EMSA_ADULT,Level_I_Trauma,Level_II_Trauma,Level_III_Trauma,Level_IV_Trauma,EMSA_PED,Level_I_ped,Level_II_ped,Level_III_ped,Level_IV_ped,EMSA_Trauma,EMSA_EITHER,non_emsa,level_I_visit,level_II_visit,level_III_visit,level_IV_visit,non_emsa_visit,MINOR_TOT,LOWM_TOT,MOD_TOT,SEV_WO_TOT,SEV_WT_TOT,unknown_sev,MSSA_DESIGNATION,MSSA_NAME,oshpd_id2,oshpd_id2
106010887,KINDRED HOSPITAL - SAN FRANCISCO BAY AREA,2800 BENEDICT DRIVE,SAN LEANDRO,94577,510-357-8300,Yes,01/01/2011,12/31/2011,Open,11/13/1962,11/13/1962,,NO,18,10,13,6001432800,2f,,05 - East Bay,Alameda,140000066,Parent Facility,-122.13119,37.71621,General Acute Care,Investor - Corporation,General Medical / Surgical,89,32485,429,14369,0,0,0,0,0,0,0,0,10,3650,45,241,1921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,36135,474,16290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,36135,474,16290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,249,22181,0,0,2,0,0,2,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,50 - 99,Investor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,,Urban,CASTRO VALLEY CENTRAL AND NORTH/OAK KNOLL/SAN LEANDRO NORTHEAST/SHEFFIELD VILLAGE/UNION CITY EAST,106010887,106010887
106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,350 HAWTHORNE AVENUE,OAKLAND,94609,510-655-4000,Yes,01/01/2011,12/31/2011,Open,01/01/1946,01/01/1946,,NO,16,9,9,6001401300,2m,,05 - East Bay,Alameda,140000284,Parent Facility,-122.26257,37.82106,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,301,109865,12522,57275,0,0,0,0,0,0,0,0,24,8760,273,1729,7802,12,4380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,123005,12795,65077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,123005,12795,65077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,491,1,2962,4,12067,37,11965,702,6558,7561,34043,8305,42348,31,0,1061,Yes,14,19,0,0,0,1,0,0,2,1,0,2,39,Respondent,3317,555872,2401,248410,0,0,12,12,Yes,0,0,0,,,,0,0,CV SURG,4,0,0,290,8,290,8,170,5,0,0,0,0,598,959,519,142,1117,1101,697,1,53,108,58,105,726,43,156,0,0,183,132,237,196,18,39,10,150,2912,Yes,No,300 - 499,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,42348,492,2966,12104,12667,14119,,Urban,DIMOND/MONTCLAIR/OAKLAND EAST/OAKMORE/PIEDMONT/PIEDMONT PINES/TRESTLE GLEN,106010937,106010937
106010967,ST. ROSE HOSPITAL,27200 CALAROGA AVENUE,HAYWARD,94545,510-264-4000,Yes,01/01/2011,12/31/2011,Open,10/10/1962,10/10/1962,,NO,18,10,13,6001437300,2g,,05 - East Bay,Alameda,140000107,Parent Facility,-122.08962,37.63291,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,163,59495,6324,31385,17,6205,1086,2723,0,0,0,0,9,3285,131,805,2555,6,2190,127,459,1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,71175,7668,37993,0,0,0,0,0,0,0,0,22,8030,247,,3105,0,0,0,0,0,0,0,0,217,79205,7915,41098,0,0,0,0,0,0,24,1079,2503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,352,0,3773,0,12394,0,8716,0,3922,0,29157,5871,35028,17,0,828,Yes,32,45,26,28,11,35,30,36,10,14,0,6,273,Respondent,1151,171240,1060,105000,0,0,4,4,Yes,1079,33,1,,,,0,281,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,423,189,264,25,687,214,473,0,30,12,17,4,227,51,0,0,0,0,0,80,20,0,29,0,417,1360,Yes,No,200 - 299,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,35028,352,3773,12394,8716,3922,5871,Urban,SAN LEANDRO WEST/SAN LORENZO WEST/HAYWARD WEST,106010967,106010967
106010983,VALLEY MEMORIAL HOSPITAL - LIVERMORE,1111 E. STANLEY BOULEVARD,LIVERMORE,94550,925-847-3000,Yes,01/01/2011,12/31/2011,Open,10/19/1969,10/19/1969,,NO,15,9,10,6001451602,1.1,,05 - East Bay,Alameda,140000114,Consolidated Facility,-121.78252,37.6787,General Acute Care,Non-Profit Corporation (incl. Church-related),Long-Term Care (SN/IC),25,9125,0,0,0,0,0,0,0,0,0,0,3,1095,0,0,0,7,2555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,12775,0,0,0,0,0,0,14,5110,201,2783,26,9490,489,,6962,0,0,0,0,0,0,0,0,75,27375,690,9745,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,5,5,5,0,0,0,0,0,0,0,0,0,5,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,50 - 99,Non-Profit Corporation (i,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,,Rural,LIVERMORE CENTRAL AND WEST/SPRING TOWN,106010983,106010983
106010987,WASHINGTON HOSPITAL - FREMONT,2000 MOWRY AVENUE,FREMONT,94538,510-797-1111,Yes,01/01/2011,12/31/2011,Open,11/19/1958,11/19/1958,,NO,20,10,13,6001441901,2l,,05 - East Bay,Alameda,140000116,Parent Facility,-121.98006,37.55847,General Acute Care,District,General Medical / Surgical,294,107310,9805,49410,22,8030,2193,5655,15,5475,380,881,12,4380,204,1167,3791,16,5840,139,724,5066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,131035,12721,64803,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,359,131035,12721,64803,0,0,0,0,0,0,22,1952,4318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,3375,10,6623,10,14881,88,11283,131,6110,7242,42272,7481,49753,23,0,805,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,3386,440602,760,63637,0,1,7,8,,1981,100,3,Yes,,YES,1299,682,CV SURG,2,0,0,50,58,50,58,108,3,0,0,0,0,608,530,688,396,1296,926,1296,0,100,13,59,1,521,45,12,0,0,14,181,949,468,35,0,0,369,4063,,No,300 - 499,District,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,49753,3385,6633,14969,11414,13352,,Urban,FREMONT EAST/NILES/UNION CITY CENTRAL,106010987,106010987
106013619,SAN LEANDRO HOSPITAL,13855 EAST 14TH STREET,SAN LEANDRO,94578,510-667-4510,Yes,01/01/2011,12/31/2011,Open,07/01/2004,08/09/1960,,NO,18,10,13,6001433101,2h,,05 - East Bay,Alameda,140000030,Consolidated Facility,-122.14067,37.71364,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,84,30660,3516,13251,0,0,0,0,0,0,0,0,5,1825,191,0,2189,4,1460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,33945,3707,15440,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,93,33945,3707,15440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,1734,0,8580,32,8144,335,3631,848,3984,2071,26073,3286,29359,12,13785,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,1283,113501,1092,84460,0,0,5,5,Yes,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,50 - 99,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,29359,1734,8612,8479,4479,6055,,Urban,ASHLAND/BROOKFIELD VILLAGE/CASTRO VALLEY SOUTH/ELMHURST/HAYWARD NORTHEAST/SAN LEANDRO NORTH CENTRAL/,106013619,106013619
106013626,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-SUMMIT,3100 SUMMIT STREET,OAKLAND,94609,510-655-4000,Yes,01/01/2011,12/31/2011,Open,01/01/1946,01/01/1946,,NO,16,9,9,6001401300,2m,,05 - East Bay,Alameda,140000284,Consolidated Facility,-122.2643,37.81994,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,101,36865,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,36865,2,3,0,0,0,0,0,0,0,0,71,25915,784,0,8166,0,0,0,0,0,0,0,0,172,62780,786,8169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,2,200,1068,90623,0,0,7,7,Yes,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,150 - 199,Non-Profit Corporation (i,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,,Urban,DIMOND/MONTCLAIR/OAKLAND EAST/OAKMORE/PIEDMONT/PIEDMONT PINES/TRESTLE GLEN,106013626,106013626
106013687,MPI CHEMICAL DEPENDENCY RECOVERY HOSPITAL,"3012 SUMMIT STREET, 5TH FLOOR",OAKLAND,94609,510-652-7000,Yes,01/01/2011,12/31/2011,Open,10/12/1983,10/12/1983,,NO,16,9,9,6001401300,2m,,05 - East Bay,Alameda,140000232,Parent Facility,-122.26451,37.81906,Chemical Dependency Recovery Hospital,Non-Profit Corporation (incl. Church-related),Chemical Dependency (Alcohol/Drug),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8760,602,6642,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,24,8760,602,6642,0,602,6642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,1 - 49,Non-Profit Corporation (i,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,,Urban,DIMOND/MONTCLAIR/OAKLAND EAST/OAKMORE/PIEDMONT/PIEDMONT PINES/TRESTLE GLEN,106013687,106013687
106014034,FREMONT HOSPITAL,39001 SUNDALE DRIVE,FREMONT,94538,510-796-1100,Yes,01/01/2011,12/31/2011,Open,02/16/1990,02/16/1990,,NO,20,10,13,6001441922,2j,,05 - East Bay,Alameda,140000347,Parent Facility,-121.97885,37.54652,Acute Psychiatric,Investor - Corporation,Psychiatric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,35040,3623,31049,0,0,0,0,0,0,0,0,0,0,0,0,0,96,35040,3623,31049,0,0,0,0,0,0,0,0,0,0,71,0,71,13,36,22,71,22,0,1,0,0,0,44,4,0,0,71,Yes,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,50 - 99,Investor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,,Urban,CENTERVILLE/FREMONT WEST/IRVINGTON/NEWARK EAST CENTRAL,106014034,106014034
106014050,VALLEYCARE MEDICAL CENTER,5555 WEST LAS POSITAS BLVD.,PLEASANTON,94588,925-847-3000,Yes,01/01/2011,12/31/2011,Open,12/09/1991,12/09/1991,,NO,18,10,11,6001450722,2k,,05 - East Bay,Alameda,140000114,Parent Facility,-121.88095,37.69206,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,116,42340,4821,13348,15,5475,1337,3592,4,1460,148,330,13,4745,310,369,1972,9,3285,302,279,2203,0,0,0,0,0,0,0,0,0,0,10,3650,137,52,952,0,0,0,0,167,60955,7055,22397,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,167,60955,7055,22397,0,0,0,0,0,0,0,1229,2791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,175,0,1943,2,10776,8,9352,650,1936,4525,24182,5185,29367,18,2128,298,Yes,0,0,0,0,2,0,0,0,0,0,0,0,2,Respondent,2521,330946,4439,380641,0,4,7,11,Yes,1293,57,14,,,,0,463,CV SURG,1,0,0,56,2,56,2,33,1,0,0,0,0,320,166,138,19,458,185,458,0,24,23,5,11,164,21,0,3,0,0,0,193,179,0,18,0,0,1099,,No,150 - 199,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,29367,175,1945,10784,10002,6461,,Urban,DUBLIN/PLEASANTON/SANTA RITA/SUNOL,106014050,106014050
106014132,KAISER FND HOSP - FREMONT,39400 PASEO PADRE PARKWAY,FREMONT,94538,510-248-5302,Yes,01/01/2011,12/31/2011,Open,12/01/1996,12/01/1996,,NO,20,10,13,6001441901,2l,,05 - East Bay,Alameda,140000053,Consolidated Facility,-121.97483,37.55055,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,96,35040,4930,14906,0,0,0,0,0,0,0,0,10,3650,170,770,2509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,38690,5100,17415,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,106,38690,5100,17415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,6224,12,5153,3,6212,168,5242,1598,734,1501,23565,3282,26847,16,0,75,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,1710,257914,8342,499341,0,0,7,7,,0,0,0,,,,0,0,CATH LAB,1,0,0,0,0,0,0,0,1,0,0,0,0,51,0,32,0,83,0,64,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,89,,No,100 - 149,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,26847,6236,5156,6380,6840,2235,,Urban,FREMONT EAST/NILES/UNION CITY CENTRAL,106014132,106014132
106014207,TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY,2633 East 27th Street,Oakland,94601,510-535-5115-111,Yes,01/01/2011,12/31/2011,Open,08/16/2005,08/16/2005,,NO,16,9,9,6001406300,2c,,05 - East Bay,Alameda,MH2026036,Parent Facility,-122.22257,37.79127,Psychiatric Health Facility,Investor - Corporation,Psychiatric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,9490,1207,7665,0,0,0,0,0,0,0,0,0,0,0,0,0,26,9490,1207,7665,0,0,0,0,0,0,0,0,0,0,18,0,18,0,15,3,18,3,0,0,0,0,0,15,0,0,0,18,Yes,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,1 - 49,Investor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,,Urban,OAKLAND WEST CENTRAL,106014207,106014207
106014226,TELECARE WILLOW ROCK CENTER,2050 Fairmont Drive,Alameda,94578,510-618-4715,Yes,01/01/2011,12/31/2011,Open,07/02/2007,07/02/2007,,NO,18,10,9,6001430500,2f,,05 - East Bay,Alameda,MH2016039,Parent Facility,-122.120719,37.711816,Psychiatric Health Facility,Investor - Corporation,Psychiatric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5840,523,3277,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5840,523,3277,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,0,5,0,0,2,0,0,3,0,0,0,0,5,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,1 - 49,Investor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,,Urban,CASTRO VALLEY CENTRAL AND NORTH/OAK KNOLL/SAN LEANDRO NORTHEAST/SHEFFIELD VILLAGE/UNION CITY EAST,106014226,106014226
106034002,SUTTER AMADOR HOSPITAL,200 MISSION BLVD,JACKSON,95642,203-223-7516,Yes,01/01/2011,12/31/2011,Open,04/10/2000,04/10/2000,,NO,10,1,3,6005000401,4,,06 - North San Joaquin,Amador,30000008,Parent Facility,-120.77272,38.34743,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,38,13870,1663,5480,8,2920,371,814,0,0,0,0,6,2190,190,339,1233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,18980,2224,7527,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,52,18980,2224,7527,0,0,0,0,0,0,8,328,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,140,0,1766,0,8355,2496,4458,726,204,147,14923,3369,18292,6,140,179,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,604,77396,870,80554,2,0,1,3,,328,0,0,Yes,,YES,233,95,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,50 - 99,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,18292,140,1766,10851,5184,351,,Rural,IONE/JACKSON/PINE GROVE/SUTTER CREEK,106034002,106034002
