OSHPD_ID,FAC_NAME,FAC_ADDRESS_ONE,FAC_CITY,FAC_ZIPCODE,FAC_PHONE,FAC_OPER_CURRYR,BEG_DATE,END_DATE,LIC_STATUS,LIC_STATUS_DATE,LIC_ORIG_DATE,TRAUMA_CTR,TEACH_HOSP,ASSEMBLY_DIST,SENATE_DIST,CONGRESS_DIST,CENS_TRACT,MED_SVC_STUDY_AREA,LACO_SVC_PLAN_AREA,HEALTH_SVC_AREA,COUNTY,LICENSE_NO,FACILITY_LEVEL,LONGITUDE,LATITUDE,LIC_CAT,LICEE_TOC,TYPE_SVC_PRINCIPAL,MED_SURG_BED_LIC,MED_SURG_LICBED_DAY,MED_SURG_DIS,MED_SURG_CENS_DAY,PERiNATL_BED_LIC,PERINATL_LICBED_DAY,PERINATL_DIS,PERINATL_CENS_DAY,PED_BED_LIC,PED_LICBED_DAY,PED_DIS,PED_CENS_DAY,ICU_BED_LIC,ICU_LICBED_DAY,ICU_DIS,ICU_TFR_INHOSP,ICU_CENS_DAY,CCU_BED_LIC,CCU_LICBED_DAY,CCU_DIS,CCU_TFR_INHOSP,CCU_CENS_DAY,RESP_BED_LIC,RESP_LICBED_DAY,RESP_DIS,RESP_TFR_INHOSP,RESP_CENS_DAY,BURN_BED_LIC,BURN_LICBED_DAY,BURN_DIS,BURN_TFR_INHOSP,BURN_CENS_DAY,NICU_BED_LIC,NICU_LICBED_DAY,NICU_DIS,NICU_TFR_INHOSP,NICU_CENS_DAY,REHAB_BED_LIC,REHAB_LICBED_DAY,REHAB_DIS,REHAB_CENS_DAY,GAC_BED_LIC_SUBTOTL,GAC_LICBED_DAY_SUBTOTL,GAC_DIS_SUBTOTL,GAC_CENS_DAY_SUBTOTL,CHEM_BED_LIC,CHEM_LICBED_DAY,CHEM_DIS,CHEM_CENS_DAY,PSY_BED_LIC,PSY_LICBED_DAY,PSY_DIS,PSY_CENS_DAY,SN_BED_LIC,SN_LICBED_DAY,SN_DIS,SN_TFR_INHOSP,SN_CENS_DAY,IC_BED_LIC,IC_LICBED_DAY,IC_DIS,IC_CENS_DAY,IC_DEV_DISBL_BED_LIC,IC_DEV_DISBL_LICBED_DAY,IC_DEV_DISBL_DIS,IC_DEV_DISBL_CENS_DAY,HOSP_BED_LIC_TOTL,HOSP_LICBED_DAY_TOTL,HOSP_DIS_TOTL,HOSP_CENS_DAY_TOTL,CHEM_GAC_BED_LIC,CHEM_GAC_DIS,CHEM_GAC_CENS_DAY,CHEM_PSY_BED_LIC,CHEM_PSY_DIS,CHEM_PSY_CENS_DAY,NEWBORN_NURSRY_BASSINETS,NEWBORN_NURSRY_INFANTS,NEWBORN_NURSRY_CENS_DAY,BED_SWING_SN,PSY_LCK_CENS_PATIENT,PSY_OPN_CENS_PATIENT,PSY_CENS_PATIENT_TOTL,PSY_CENS_PATIENT_<=17,PSY_CENS_PATIENT_18_64,PSY_CENS_PATIENT_=65,PSY_CENS_PATIENT_TOTL_0001,PSY_CENS_PATIENT_MCAR,PSY_CENS_PATIENT_MNG_MCAR,PSY_CENS_PATIENT_MCAL,PSY_CENS_PATIENT_MNG_MCAL,PSY_CENS_PATIENT_CO_INDIG,PSY_CENS_PATIENT_OTHR_THIRDPTY,PSY_CENS_PATIENT_MNG_OTHR_THIRDP,PSY_CENS_PATIENT_SHDOYL,PSY_CENS_PATIENT_OTHR_INDIG,PSY_CENS_PATIENT_OTHR_PAYER,PSY_CENS_PATIENT_TOTL_0002,PSY_PROG_SHDOYL,HOSPICE_PROG,HOSPICE_CLASS_GAC_BED,HOSPICE_CLASS_SN_BED,HOSPICE_CLASS_IC_BED,ED_LIC_LEVL_BEGIN,ED_LIC_LEVL_END,EMS_MINOR_NO_ADM_VIS,EMS_MINOR_ADM_VIS,EMS_LOW_MODERATE_NO_ADM_VIS,EMS_LOW_MODERATE_ADM_VIS,EMS_MODERATE_NO_ADM_VIS,EMS_MODERATE_ADM_VIS,EMS_SEVERE_WO_THREAT_NO_ADM_VIS,EMS_SEVERE_WO_THREAT_ADM_VIS,EMS_SEVERE_W_THREAT_NO_ADM_VIS,EMS_SEVERE_W_THREAT_ADM_VIS,EMS_NO_ADM_VIS_TOTL,EMS_ADM_VIS_TOTL,ED_TRAFFIC_TOTL,EMS_STATION,EMS_NON_EMERG_VIS,EMS_REGISTERS_NO_TREAT,EMS_AMB_DIVERS,EMS_AMB_DIVERS_JAN_HOURS,EMS_AMB_DIVERS_FEB_HOURS,EMS_AMB_DIVERS_MAR_HOURS,EMS_AMB_DIVERS_APR_HOURS,EMS_AMB_DIVERS_MAY_HOURS,EMS_AMB_DIVERS_JUN_HOURS,EMS_AMB_DIVERS_JUL_HOURS,EMS_AMB_DIVERS_AUG_HOURS,EMS_AMB_DIVERS_SEP_HOURS,EMS_AMB_DIVERS_OCT_HOURS,EMS_AMB_DIVERS_NOV_HOURS,EMS_AMB_DIVERS_DEC_HOURS,EMS_AMB_DIVERS_TOTL_HOURS,resp_stat,SURG_IP,OP_RM_MIN_IP,SURG_OP,OP_RM_MIN_OP,OP_RM_IP_ONLY,OP_RM_OP_ONLY,OP_RM_IP_AND_OP,OP_RM_TOTL,AMB_SURG_PROG,BIRTHS_LIVE_TOTL,BIRTHS_LIVE_LT5LBS_8OZ,BIRTHS_LIVE_LT3LBS_5OZ,ABC_OP_PROG,ABC_LDR,ABC_LDRP,BIRTHS_LIVE_ABC,BIRTHS_LIVE_C_SEC,LICENSURE_CVSURG_SVCS,CVSURG_LIC_OP_RM,CVSURG_WITH_ECBPASS_PED,CVSURG_WITHOUT_ECBPASS_PED,CVSURG_WITH_ECBPASS_ADLT,CVSURG_WITHOUT_ECBPASS_ADLT,CVSURG_WITH_ECBPASS_TOTL,CVSURG_WITHOUT_ECBPASS_TOTL,CVSURG_CABG_TOTL,CATH_CARD_RM,CATH_IP_PED_DX_VIS,CATH_IP_PED_THER_VIS,CATH_OP_PED_DX_VIS,CATH_OP_PED_THER_VIS,CATH_IP_ADLT_DX_VIS,CATH_IP_ADLT_THER_VIS,CATH_OP_ADLT_DX_VIS,CATH_OP_ADLT_THER_VIS,CATH_DX_VIS_TOTL,CATH_THER_VIS_TOTL,CARDIAC_CATH_PROC,MYOCARDIAL_BIOPSY,PACEMKR_PERM_IMPL,OTH_PERM_PACEMAKER_PROC,IMPLANTABLE_CARDIO_DEFIB_IMPLANT,OTH_PROCEDURES,PCI_ANGIOPLASTY_WITH_STENT,PCI_ANGIOPLASTY_WITHOUT_STENT,ATHERECTOMY_PTCRA_ABLATION,THROMBO_AGT,PTBV_BALLOON,DIAGNOSTIC_ELECTROPHYSIOLOGY_EP,CATHETER_ABLATION,PERIPHERAL_VASCULAR_ANGIOGRAPHY,PERIPHERAL_VASCULAR_INTERVENTION,CAROTID_STENTING,INTRA_AORTIC_BALLOON_PUMP_INS,CATHETER_BASED_VENTRICULAR_INS,CATH_OTHR,CATH_TOTL,EQUIP_ACQ_OVER_500K,EMS_LOWMODERATE_NO_ADM_VIS,EMS_LOWMODERATE_ADM_VIS,Include_State_hospital,bed_size_range,TYPE_CNTRL_R1,EMS_Basic,EMS_Standby,EMS_Comp,EMS_GAC_None,EMS_non_GAC,EMSA_ADULT,Level_I_Trauma,Level_II_Trauma,Level_III_Trauma,Level_IV_Trauma,EMSA_PED,Level_I_ped,Level_II_ped,Level_III_ped,Level_IV_ped,EMSA_Trauma,non_emsa,level_I_visit,level_II_visit,level_III_visit,level_IV_visit,non_emsa_visit,MINOR_TOT,LOWM_TOT,MOD_TOT,SEV_WO_TOT,SEV_WT_TOT,unknown_sev,MSSA_DESIGNATION,MSSA_NAME,unknown_sev,MSSA_DESIGNATION,MSSA_NAME
106010887,KINDRED HOSPITAL - SAN FRANCISCO BAY AREA,2800 BENEDICT DRIVE,SAN LEANDRO,94577,510-357-8300-4501,Yes,01Jan2010,31Dec2010,Open,13Nov1962,13Nov1962,,NO,18,10,13,6001432800,2f,,05 - East Bay,Alameda,140000066,Parent Facility,-122.13119,37.71621,General Acute Care,Investor - Corporation,General Medical / Surgical,89,32485,363,16508,0,0,0,0,0,0,0,0,10,3650,109,303,2235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,36135,472,18743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,36135,472,18743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,208,21244,0,0,2,0,0,2,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,No,50 - 99,Investor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,,Urban,CASTRO VALLEY CENTRAL AND NORTH/OAK KNOLL/SAN LEANDRO NORTHEAST/SHEFFIELD VILLAGE/UNION CITY EAST,,Urban,CASTRO VALLEY CENTRAL AND NORTH/OAK KNOLL/SAN LEANDRO NORTHEAST/SHEFFIELD VILLAGE/UNION CITY EAST
106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,350 HAWTHORNE AVENUE,OAKLAND,94609,510-655-4000,Yes,01Jan2010,31Dec2010,Open,01Jan1946,01Jan1946,,NO,16,9,9,6001401300,2m,,05 - East Bay,Alameda,140000284,Parent Facility,-122.26257,37.82106,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,301,109865,12801,56772,0,0,0,0,0,0,0,0,24,8760,281,1916,8820,12,4380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,123005,13082,65592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,123005,13082,65592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,430,2,2769,3,11019,22,10877,612,6851,7361,31946,8000,39946,31,0,1100,Yes,16,9,13,20,1,73,44,22,47,12,1,2,260,Respondent,3587,623893,1949,160419,0,0,12,12,Yes,0,0,0,,,,0,0,CV SURG,4,0,0,388,53,388,53,273,5,0,0,0,0,486,1161,625,848,1111,2009,1054,0,95,116,78,73,830,55,6,0,1,57,157,150,63,15,49,1,90,2890,Yes,,,No,300 - 499,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,39946,432,2772,11041,11489,14212,,Urban,DIMOND/MONTCLAIR/OAKLAND EAST/OAKMORE/PIEDMONT/PIEDMONT PINES/TRESTLE GLEN,,Urban,DIMOND/MONTCLAIR/OAKLAND EAST/OAKMORE/PIEDMONT/PIEDMONT PINES/TRESTLE GLEN
106010967,ST. ROSE HOSPITAL,27200 CALAROGA AVENUE,HAYWARD,94545,510-264-4000,Yes,01Jan2010,31Dec2010,Open,10Oct1962,10Oct1962,,NO,18,10,13,6001437300,2g,,05 - East Bay,Alameda,140000107,Parent Facility,-122.08962,37.63291,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,109,39785,5805,31052,17,6205,1076,2583,0,0,0,0,9,3285,151,714,2590,6,2190,87,506,1479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,51465,7119,37704,0,0,0,0,0,0,0,0,22,8030,293,0,3862,0,0,0,0,0,0,0,0,163,59495,7412,41566,0,0,0,0,0,0,24,1069,2582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,295,0,3244,0,12527,0,8941,0,3797,0,28804,5321,34125,17,363,143,Yes,37,39,14,13,18,25,12,34,23,0,18,15,248,Respondent,1031,162780,1139,110940,0,0,4,4,Yes,1069,38,4,,,,0,261,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,304,152,422,3,726,155,726,0,46,21,34,10,165,46,0,0,0,0,0,85,40,0,19,0,80,1272,Yes,,,No,150 - 199,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,34125,295,3244,12527,8941,3797,5321,Urban,SAN LEANDRO WEST/SAN LORENZO WEST/HAYWARD WEST,,Urban,SAN LEANDRO WEST/SAN LORENZO WEST/HAYWARD WEST
106010983,VALLEY MEMORIAL HOSPITAL - LIVERMORE,1111 E. STANLEY BOULEVARD,LIVERMORE,94550,925-847-3000,Yes,01Jan2010,31Dec2010,Open,19Oct1969,19Oct1969,,NO,15,9,10,6001451602,1.1,,05 - East Bay,Alameda,140000114,Consolidated Facility,-121.78252,37.6787,General Acute Care,Non-Profit Corporation (incl. Church-related),Long-Term Care (SN/IC),25,9125,0,0,0,0,0,0,0,0,0,0,3,1095,0,0,0,7,2555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,12775,0,0,0,0,0,0,14,5110,227,3052,26,9490,505,0,7305,0,0,0,0,0,0,0,0,75,27375,732,10357,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,11,11,11,0,0,0,0,0,0,0,0,0,11,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,No,50 - 99,Non-Profit Corporation (i,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,,Rural,LIVERMORE CENTRAL AND WEST/SPRING TOWN,,Rural,LIVERMORE CENTRAL AND WEST/SPRING TOWN
106010987,WASHINGTON HOSPITAL - FREMONT,2000 MOWRY AVENUE,FREMONT,94538,510-797-1111,Yes,01Jan2010,31Dec2010,Open,19Nov1958,19Nov1958,,NO,20,10,13,6001441901,2l,,05 - East Bay,Alameda,140000116,Parent Facility,-121.98006,37.55847,General Acute Care,District,General Medical / Surgical,294,107310,9772,49177,22,8030,2190,5650,15,5475,469,1086,12,4380,216,1125,3880,16,5840,167,736,4936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,131035,12814,64729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,131035,12814,64729,0,0,0,0,0,0,22,2040,4302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,3162,2,6357,4,14800,14,11617,74,8426,5243,44362,5337,49699,23,0,845,Yes,0,1,2,0,0,0,0,0,0,0,0,0,3,Respondent,3549,451071,876,76669,0,1,7,8,,2040,75,8,Yes,,YES,1398,642,CV SURG,2,0,0,83,34,83,34,117,3,0,0,0,0,671,584,847,432,1518,1016,1518,0,87,67,1,7,760,67,30,3,0,0,0,1136,1127,36,35,0,0,4874,,,,No,300 - 499,District,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,49699,3164,6361,14814,11691,13669,,Urban,FREMONT EAST/NILES/UNION CITY CENTRAL,,Urban,FREMONT EAST/NILES/UNION CITY CENTRAL
106013619,SAN LEANDRO HOSPITAL,13855 EAST 14TH STREET,SAN LEANDRO,94578,510-667-4510,Yes,01Jan2010,31Dec2010,Open,01Jul2004,09Aug1960,,NO,18,10,13,6001433101,2h,,05 - East Bay,Alameda,140000030,Consolidated Facility,-122.14067,37.71364,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,84,30660,3847,15045,0,0,0,0,0,0,0,0,5,1825,180,0,2340,4,1460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,33945,4027,17385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,33945,4027,17385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,3506,11,10279,98,6755,607,3662,1221,2960,1580,27162,3517,30679,12,13785,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,1398,220400,1182,191330,0,0,5,5,Yes,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,No,50 - 99,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,30679,3517,10377,7362,4883,4540,,Urban,ASHLAND/BROOKFIELD VILLAGE/CASTRO VALLEY SOUTH/ELMHURST/HAYWARD NORTHEAST/SAN LEANDRO NORTH CENTRAL/,,Urban,ASHLAND/BROOKFIELD VILLAGE/CASTRO VALLEY SOUTH/ELMHURST/HAYWARD NORTHEAST/SAN LEANDRO NORTH CENTRAL/
106013626,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-SUMMIT,3100 SUMMIT STREET,OAKLAND,94609,510-655-4000,Yes,01Jan2010,31Dec2010,Open,01Jan1946,01Jan1946,,NO,16,9,9,6001401300,2m,,05 - East Bay,Alameda,140000284,Consolidated Facility,-122.2643,37.81994,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,101,36865,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,36865,7,8,0,0,0,0,0,0,0,0,71,25915,874,0,8927,0,0,0,0,0,0,0,0,172,62780,881,8935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,7,761,1502,154051,0,0,7,7,Yes,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,No,150 - 199,Non-Profit Corporation (i,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,,Urban,DIMOND/MONTCLAIR/OAKLAND EAST/OAKMORE/PIEDMONT/PIEDMONT PINES/TRESTLE GLEN,,Urban,DIMOND/MONTCLAIR/OAKLAND EAST/OAKMORE/PIEDMONT/PIEDMONT PINES/TRESTLE GLEN
106013687,MPI CHEMICAL DEPENDENCY RECOVERY HOSPITAL,"3012 SUMMIT STREET, 5TH FLOOR",OAKLAND,94609,510-652-7000,Yes,01Jan2010,31Dec2010,Open,12Oct1983,12Oct1983,,NO,16,9,9,6001401300,2m,,05 - East Bay,Alameda,140000232,Parent Facility,-122.26451,37.81906,Chemical Dependency Recovery Hospital,Non-Profit Corporation (incl. Church-related),Chemical Dependency (Alcohol/Drug),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8760,624,6649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8760,624,6649,0,624,6649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,No,1 - 49,Non-Profit Corporation (i,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,,Urban,DIMOND/MONTCLAIR/OAKLAND EAST/OAKMORE/PIEDMONT/PIEDMONT PINES/TRESTLE GLEN,,Urban,DIMOND/MONTCLAIR/OAKLAND EAST/OAKMORE/PIEDMONT/PIEDMONT PINES/TRESTLE GLEN
106014034,FREMONT HOSPITAL,39001 SUNDALE DRIVE,FREMONT,94538,510-796-1100,Yes,01Jan2010,31Dec2010,Open,16Feb1990,16Feb1990,,NO,20,10,13,6001441922,2j,,05 - East Bay,Alameda,140000347,Parent Facility,-121.97885,37.54652,Acute Psychiatric,Investor - Corporation,Psychiatric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,35040,3445,31655,0,0,0,0,0,0,0,0,0,0,0,0,0,96,35040,3445,31655,0,0,0,0,0,0,0,0,0,0,65,0,65,11,37,17,65,17,0,6,0,0,0,28,13,1,0,65,Yes,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,No,50 - 99,Investor,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,,Urban,CENTERVILLE/FREMONT WEST/IRVINGTON/NEWARK EAST CENTRAL,,Urban,CENTERVILLE/FREMONT WEST/IRVINGTON/NEWARK EAST CENTRAL
106014050,VALLEYCARE MEDICAL CENTER,5555 WEST LAS POSITAS BLVD.,PLEASANTON,94588,925-847-3000,Yes,01Jan2010,31Dec2010,Open,09Dec1991,09Dec1991,,NO,18,10,11,6001450722,2k,,05 - East Bay,Alameda,140000114,Parent Facility,-121.88095,37.69206,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,116,42340,5060,14645,15,5475,1318,3623,4,1460,192,424,13,4745,287,261,2174,9,3285,313,374,2384,0,0,0,0,0,0,0,0,0,0,10,3650,155,63,1287,0,0,0,0,167,60955,7325,24537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,60955,7325,24537,0,0,0,0,0,0,20,1304,2771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,148,0,1786,0,10408,6,9109,384,1392,4890,22843,5280,28123,18,8775,318,Yes,7,1,0,0,0,0,2,0,0,0,2,0,12,Respondent,1997,294266,4474,381397,0,4,7,11,Yes,1284,46,6,,,,0,471,CV SURG,1,0,0,41,3,41,3,25,2,0,0,0,0,158,142,56,23,214,165,223,0,42,25,15,9,146,10,0,0,0,0,0,32,173,0,10,0,188,873,,,,No,150 - 199,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,28123,148,1786,10414,9493,6282,,Urban,DUBLIN/PLEASANTON/SANTA RITA/SUNOL,,Urban,DUBLIN/PLEASANTON/SANTA RITA/SUNOL
106014132,KAISER FND HOSP - FREMONT,39400 PASEO PADRE PARKWAY,FREMONT,94538,510-248-5302,Yes,01Jan2010,31Dec2010,Open,01Dec1996,01Dec1996,,NO,20,10,13,6001441901,2l,,05 - East Bay,Alameda,140000053,Consolidated Facility,-121.97483,37.55055,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,96,35040,5305,15742,0,0,0,0,0,0,0,0,10,3650,186,780,2586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,38690,5491,18328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,38690,5491,18328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,4928,21,6444,8,6105,216,4533,2080,406,1153,22416,3478,25894,16,0,115,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,1862,280531,7721,465012,0,0,7,7,,0,0,0,,,,0,0,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,17,0,31,0,48,0,34,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,45,,,,No,100 - 149,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,25894,4949,6452,6321,6613,1559,,Urban,FREMONT EAST/NILES/UNION CITY CENTRAL,,Urban,FREMONT EAST/NILES/UNION CITY CENTRAL
106014207,TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY,2633 East 27th Street,Oakland,94601,510-535-5115-111,Yes,01Jan2010,31Dec2010,Open,16Aug2005,16Aug2005,,NO,16,9,9,6001406300,2c,,05 - East Bay,Alameda,MH2026036,Parent Facility,-122.22257,37.79127,Psychiatric Health Facility,Investor - Corporation,Psychiatric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,9490,1190,7142,0,0,0,0,0,0,0,0,0,0,0,0,0,26,9490,1190,7142,0,0,0,0,0,0,0,0,0,0,19,0,19,0,18,1,19,3,0,0,0,0,0,16,0,0,0,19,Yes,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,No,1 - 49,Investor,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,,Urban,OAKLAND WEST CENTRAL,,Urban,OAKLAND WEST CENTRAL
106014226,Telecare Willow Rock Center,2050 Fairmont Drive,Alameda,94578,510-618-4716,Yes,01Jan2010,31Dec2010,Open,02Jul2007,02Jul2007,,NO,18,10,9,6001430500,2f,,05 - East Bay,Alameda,MH2016039,Parent Facility,-122.120719,37.711816,Psychiatric Health Facility,Investor - Corporation,Psychiatric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5840,563,3787,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5840,563,3787,0,0,0,0,0,0,0,0,0,0,6,0,6,6,0,0,6,0,0,3,0,0,0,0,0,0,3,6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,No,1 - 49,Investor,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,,Urban,CASTRO VALLEY CENTRAL AND NORTH/OAK KNOLL/SAN LEANDRO NORTHEAST/SHEFFIELD VILLAGE/UNION CITY EAST,,Urban,CASTRO VALLEY CENTRAL AND NORTH/OAK KNOLL/SAN LEANDRO NORTHEAST/SHEFFIELD VILLAGE/UNION CITY EAST
