OSHPD_ID,OSHPD_ID2,FAC_NAME,FAC_ADDRESS_ONE,FAC_CITY,FAC_ZIPCODE,FAC_PHONE,FAC_OPER_CURRYR,BEG_DATE,END_DATE,LIC_STATUS,LIC_STATUS_DATE,LIC_ORIG_DATE,TRAUMA_CTR,TEACH_HOSP,ASSEMBLY_DIST,SENATE_DIST,CONGRESS_DIST,CENS_TRACT,MED_SVC_STUDY_AREA,LACO_SVC_PLAN_AREA,HEALTH_SVC_AREA,COUNTY,LICENSE_NO,FACILITY_LEVEL,LONGITUDE,LATITUDE,LIC_CAT,LICEE_TOC,TYPE_SVC_PRINCIPAL,MED_SURG_BED_LIC,MED_SURG_LICBED_DAY,MED_SURG_DIS,MED_SURG_CENS_DAY,PERINATL_BED_LIC,PERINATL_LICBED_DAY,PERINATL_DIS,PERINATL_CENS_DAY,PED_BED_LIC,PED_LICBED_DAY,PED_DIS,PED_CENS_DAY,ICU_BED_LIC,ICU_LICBED_DAY,ICU_DIS,ICU_TFR_INHOSP,ICU_CENS_DAY,CCU_BED_LIC,CCU_LICBED_DAY,CCU_DIS,CCU_TFR_INHOSP,CCU_CENS_DAY,RESP_BED_LIC,RESP_LICBED_DAY,RESP_DIS,RESP_TFR_INHOSP,RESP_CENS_DAY,BURN_BED_LIC,BURN_LICBED_DAY,BURN_DIS,BURN_TFR_INHOSP,BURN_CENS_DAY,NICU_BED_LIC,NICU_LICBED_DAY,NICU_DIS,NICU_TFR_INHOSP,NICU_CENS_DAY,REHAB_BED_LIC,REHAB_LICBED_DAY,REHAB_DIS,REHAB_CENS_DAY,GAC_BED_LIC_SUBTOTL,GAC_LICBED_DAY_SUBTOTL,GAC_DIS_SUBTOTL,GAC_CENS_DAY_SUBTOTL,CHEM_BED_LIC,CHEM_LICBED_DAY,CHEM_DIS,CHEM_CENS_DAY,PSY_BED_LIC,PSY_LICBED_DAY,PSY_DIS,PSY_CENS_DAY,SN_BED_LIC,SN_LICBED_DAY,SN_DIS,SN_TFR_INHOSP,SN_CENS_DAY,IC_BED_LIC,IC_LICBED_DAY,IC_DIS,IC_CENS_DAY,IC_DEV_DISBL_BED_LIC,IC_DEV_DISBL_LICBED_DAY,IC_DEV_DISBL_DIS,IC_DEV_DISBL_CENS_DAY,HOSP_BED_LIC_TOTL,HOSP_LICBED_DAY_TOTL,HOSP_DIS_TOTL,HOSP_CENS_DAY_TOTL,CHEM_GAC_BED_LIC,CHEM_GAC_DIS,CHEM_GAC_CENS_DAY,CHEM_PSY_BED_LIC,CHEM_PSY_DIS,CHEM_PSY_CENS_DAY,NEWBORN_NURSRY_BASSINETS,NEWBORN_NURSRY_INFANTS,NEWBORN_NURSRY_CENS_DAY,BED_SWING_SN,PSY_LCK_CENS_PATIENT,PSY_OPN_CENS_PATIENT,PSY_CENS_PATIENT_TOTL,PSY_CENS_PATIENT___17,PSY_CENS_PATIENT_18_64,PSY_CENS_PATIENT__65,PSY_CENS_PATIENT_TOTL1,PSY_CENS_PATIENT_MCAR,PSY_CENS_PATIENT_MNG_MCAR,PSY_CENS_PATIENT_MCAL,PSY_CENS_PATIENT_MNG_MCAL,PSY_CENS_PATIENT_CO_INDIG,PSY_CENS_PATIENT_OTHR_THIRDPTY,PSY_CENS_PATIENT_MNG_OTHR_THIRDP,PSY_CENS_PATIENT_SHDOYL,PSY_CENS_PATIENT_OTHR_INDIG,PSY_CENS_PATIENT_OTHR_PAYER,PSY_CENS_PATIENT_TOTL2,PSY_PROG_SHDOYL,HOSPICE_PROG,HOSPICE_CLASS_GAC_BED,HOSPICE_CLASS_SN_BED,HOSPICE_CLASS_IC_BED,ED_LIC_LEVL_BEGIN,ED_LIC_LEVL_END,EMS_MINOR_NO_ADM_VIS,EMS_MINOR_ADM_VIS,EMS_LOWMODERATE_NO_ADM_VIS,EMS_LOWMODERATE_ADM_VIS,EMS_MODERATE_NO_ADM_VIS,EMS_MODERATE_ADM_VIS,EMS_SEVERE_WO_THREAT_NO_ADM_VIS,EMS_SEVERE_WO_THREAT_ADM_VIS,EMS_SEVERE_W_THREAT_NO_ADM_VIS,EMS_SEVERE_W_THREAT_ADM_VIS,EMS_NO_ADM_VIS_TOTL,EMS_ADM_VIS_TOTL,ED_TRAFFIC_TOTL,EMS_STATION,EMS_NON_EMERG_VIS,EMS_REGISTERS_NO_TREAT,EMS_AMB_DIVERS,EMS_AMB_DIVERS_JAN_HOURS,EMS_AMB_DIVERS_FEB_HOURS,EMS_AMB_DIVERS_MAR_HOURS,EMS_AMB_DIVERS_APR_HOURS,EMS_AMB_DIVERS_MAY_HOURS,EMS_AMB_DIVERS_JUN_HOURS,EMS_AMB_DIVERS_JUL_HOURS,EMS_AMB_DIVERS_AUG_HOURS,EMS_AMB_DIVERS_SEP_HOURS,EMS_AMB_DIVERS_OCT_HOURS,EMS_AMB_DIVERS_NOV_HOURS,EMS_AMB_DIVERS_DEC_HOURS,EMS_AMB_DIVERS_TOTL_HOURS,resp_stat,SURG_IP,OP_RM_MIN_IP,SURG_OP,OP_RM_MIN_OP,OP_RM_IP_ONLY,OP_RM_OP_ONLY,OP_RM_IP_AND_OP,OP_RM_TOTL,AMB_SURG_PROG,BIRTHS_LIVE_TOTL,BIRTHS_LIVE__5LBS_8OZ,BIRTHS_LIVE__3LBS_5OZ,ABC_OP_PROG,ABC_LDR,ABC_LDRP,BIRTHS_LIVE_ABC,BIRTHS_LIVE_C_SEC,LICENSURE_CVSURG_SVCS,CVSURG_LIC_OP_RM,CVSURG_WITH_ECBPASS_PED,CVSURG_WITHOUT_ECBPASS_PED,CVSURG_WITH_ECBPASS_ADLT,CVSURG_WITHOUT_ECBPASS_ADLT,CVSURG_WITH_ECBPASS_TOTL,CVSURG_WITHOUT_ECBPASS_TOTL,CVSURG_CABG_TOTL,CATH_CARD_RM,CATH_IP_PED_DX_VIS,CATH_IP_PED_THER_VIS,CATH_OP_PED_DX_VIS,CATH_OP_PED_THER_VIS,CATH_IP_ADLT_DX_VIS,CATH_IP_ADLT_THER_VIS,CATH_OP_ADLT_DX_VIS,CATH_OP_ADLT_THER_VIS,CATH_DX_VIS_TOTL,CATH_THER_VIS_TOTL,PACEMKR_PERM_IMPL,PTCA_ANGIOPLASTY_WITH_STENT,PTCA_ANGIOPLASTY_WITHOUT_STENT,ATHERECTOMY_PTCRA_ABLATION,THROMBO_AGT,PTBV_BALLOON,CATH_OTHR,CATH_TOTL,EQUIP_ACQ_OVER_500K,Include_State_hospital,bed_size_range,TYPE_CNTRL_R1,EMS_Basic,EMS_Standby,EMS_Comp,EMS_GAC_None,EMS_non_GAC,EMSA_ADULT,Level_I_Trauma,Level_II_Trauma,Level_III_Trauma,Level_IV_Trauma,EMSA_PED,Level_I_ped,Level_II_ped,Level_III_ped,Level_IV_ped,EMSA_Trauma,non_emsa,level_I_visit,level_II_visit,level_III_visit,level_IV_visit,non_emsa_visit,MINOR_TOT,LOWM_TOT,MOD_TOT,SEV_WO_TOT,SEV_WT_TOT,unknown_sev,MSSA_Designation,MSSA_Name,F4
106010869,106010869,LAUREL GROVE HOSPITAL,19933 LAKE CHABOT ROAD,CASTRO VALLEY,94546,510-869-8228-3793,Yes,01/01/2009,12/31/2009,Closed,12/31/2009,04/18/1960,,NO,18,10,9,6001430900,2f,,05 - East Bay,Alameda,140000030,Consolidated Facility,-122.08789,37.70002,General Acute Care,Non-Profit Corporation (incl. Church-related),Physical Rehabilitation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,11315,474,6323,31,11315,474,6323,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,31,11315,474,6323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,1 - 49,Non-Profit Corporation (i,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,,Urban,CASTRO VALLEY CENTRAL AND NORTH/OAK KNOLL/SAN LEANDRO NORTHEAST/SHEFFIELD VILLAGE/UNION CITY EAST,2f
106010887,106010887,KINDRED HOSPITAL - SAN FRANCISCO BAY AREA,2800 BENEDICT DRIVE,SAN LEANDRO,94577,510-357-8300-4508,Yes,01/01/2009,12/31/2009,Open,11/13/1962,11/13/1962,,NO,18,10,13,6001432800,2f,,05 - East Bay,Alameda,140000066,Parent Facility,-122.13119,37.71621,General Acute Care,Investor - Corporation,General Medical / Surgical,89,32485,384,17263,0,0,0,0,0,0,0,0,10,3650,79,182,2270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,36135,463,19533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,36135,463,19533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,151,15040,0,0,2,0,0,2,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,50 - 99,Investor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,,Urban,CASTRO VALLEY CENTRAL AND NORTH/OAK KNOLL/SAN LEANDRO NORTHEAST/SHEFFIELD VILLAGE/UNION CITY EAST,2f
106010937,106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,350 HAWTHORNE AVENUE,OAKLAND,94609,510-869-6199,Yes,01/01/2009,12/31/2009,Open,01/01/1946,01/01/1946,,NO,16,9,9,6001401300,2m,,05 - East Bay,Alameda,140000284,Parent Facility,-122.26257,37.82106,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,301,109865,13399,60642,0,0,0,0,0,0,0,0,24,8760,330,2446,10386,12,4380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,123005,13729,71028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,123005,13729,71028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,1433,26,14925,1221,10196,3417,3383,1876,1248,1743,31185,8283,39468,30,882,1973,Yes,3,12,3,9,5,3,4,7,0,5,7,7,65,Respondent,4157,812097,1984,186867,0,0,12,12,Yes,0,0,0,,,,0,0,CV SURG,4,0,0,612,207,612,207,541,5,0,0,0,0,2182,1589,962,199,3144,1788,437,1124,71,6,0,1,149,1788,Yes,No,300 - 499,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,39468,1459,16146,13613,5259,2991,,Urban,DIMOND/MONTCLAIR/OAKLAND EAST/OAKMORE/PIEDMONT/PIEDMONT PINES/TRESTLE GLEN,2m
106010967,106010967,ST. ROSE HOSPITAL,27200 CALAROGA AVENUE,HAYWARD,94545,510-264-4000,Yes,01/01/2009,12/31/2009,Open,10/10/1962,10/10/1962,,NO,18,10,13,6001437300,2g,,05 - East Bay,Alameda,140000107,Parent Facility,-122.08962,37.63291,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,109,39785,5771,29415,17,6205,1293,3103,0,0,0,0,9,3285,142,670,2584,6,2190,88,475,1643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,51465,7294,36745,0,0,0,0,0,0,0,0,22,8030,301,,3606,0,0,0,0,0,0,0,0,163,59495,7595,40351,0,0,0,0,0,0,23,1280,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,1551,0,5167,6,14319,343,7672,732,3050,4030,31759,5111,36870,19,1186,476,Yes,31,13,7,23,6,14,5,19,31,54,42,33,278,Respondent,1152,169200,1286,113760,0,0,4,4,Yes,1280,45,3,,,,0,307,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,316,17,401,126,717,143,119,126,17,0,0,0,0,262,,No,150 - 199,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,36870,1551,5173,14662,8404,7080,,Urban,SAN LEANDRO WEST/SAN LORENZO WEST/HAYWARD WEST,2g
106010983,106010983,VALLEY MEMORIAL HOSPITAL - LIVERMORE,1111 E. STANLEY BOULEVARD,LIVERMORE,94550,925-847-3000,Yes,01/01/2009,12/31/2009,Open,10/19/1969,10/19/1969,,NO,15,9,10,6001451602,1.2,,05 - East Bay,Alameda,140000114,Consolidated Facility,-121.78252,37.6787,General Acute Care,Non-Profit Corporation (incl. Church-related),Long-Term Care (SN/IC),25,9125,0,0,0,0,0,0,0,0,0,0,3,1095,0,0,0,7,2555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2190,0,0,41,14965,0,0,0,0,0,0,14,5110,218,2931,20,7300,422,,7002,0,0,0,0,0,0,0,0,75,27375,640,9933,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,9,9,8,1,0,0,0,0,0,0,0,0,9,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,50 - 99,Non-Profit Corporation (i,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,,Rural,LIVERMORE CENTRAL AND WEST/SPRING TOWN,1.1
106010987,106010987,WASHINGTON HOSPITAL - FREMONT,2000 MOWRY AVENUE,FREMONT,94538,510-797-1111,Yes,01/01/2009,12/31/2009,Open,11/19/1958,11/19/1958,,NO,20,10,13,6001441901,2l,,05 - East Bay,Alameda,140000116,Parent Facility,-121.98006,37.55847,General Acute Care,District,General Medical / Surgical,294,107310,9718,48323,22,8030,2599,6705,15,5475,590,1051,12,4380,256,1181,3851,16,5840,148,791,4770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,131035,13311,64700,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,359,131035,13311,64700,0,0,0,0,0,0,22,2381,5241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,3048,2,15068,23,14368,227,8477,1757,5371,4776,46332,6785,53117,23,0,1291,Yes,9,8,0,8,0,0,0,0,0,0,0,2,27,Respondent,3592,473884,853,76434,0,1,7,8,,2381,137,15,Yes,,YES,1642,739,CV SURG,2,0,0,147,7,147,7,154,3,0,0,0,0,683,619,859,330,1542,949,138,703,65,17,1,0,25,949,,No,300 - 499,District,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,53117,3050,15091,14595,10234,10147,,Urban,FREMONT EAST/NILES/UNION CITY CENTRAL,2l
106013619,106013619,SAN LEANDRO HOSPITAL,13855 EAST 14TH STREET,SAN LEANDRO,94578,510-869-8228-3793,Yes,01/01/2009,12/31/2009,Open,07/01/2004,08/09/1960,,NO,18,10,13,6001433101,2h,,05 - East Bay,Alameda,140000030,Consolidated Facility,-122.14067,37.71364,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,84,30660,4038,15147,0,0,0,0,0,0,0,0,5,1825,185,353,2133,4,1460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,33945,4223,17280,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,93,33945,4223,17280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,4291,0,11264,0,5080,965,1727,1227,1142,1479,23504,3671,27175,12,15555,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,1385,207939,1074,173106,0,0,5,5,Yes,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,50 - 99,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,27175,4291,11264,6045,2954,2621,,Urban,ASHLAND/BROOKFIELD VILLAGE/CASTRO VALLEY SOUTH/ELMHURST/HAYWARD NORTHEAST/SAN LEANDRO NORTH CENTRAL/,2h
106013626,106013626,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-SUMMIT,3100 SUMMIT STREET,OAKLAND,94609,510-869-6199,Yes,01/01/2009,12/31/2009,Open,01/01/1946,01/01/1946,,NO,16,9,9,6001401300,2m,,05 - East Bay,Alameda,140000284,Consolidated Facility,-122.2643,37.81994,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,101,36865,20,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,36865,20,32,0,0,0,0,0,0,0,0,71,25915,831,,9064,0,0,0,0,0,0,0,0,172,62780,851,9096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,20,2279,1836,167991,0,0,7,7,Yes,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,No,150 - 199,Non-Profit Corporation (i,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,,Urban,DIMOND/MONTCLAIR/OAKLAND EAST/OAKMORE/PIEDMONT/PIEDMONT PINES/TRESTLE GLEN,2m
106013687,106013687,MPI CHEMICAL DEPENDENCY RECOVERY HOSPITAL,"3012 SUMMIT STREET, 5TH FLOOR",OAKLAND,94609,510-652-7000,Yes,01/01/2009,12/31/2009,Open,10/12/1983,10/12/1983,,NO,16,9,9,6001401300,2m,,05 - East Bay,Alameda,140000232,Parent Facility,-122.26451,37.81906,Chemical Dependency Recovery Hospital,Non-Profit Corporation (incl. Church-related),Chemical Dependency (Alcohol/Drug),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8760,663,7146,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,24,8760,663,7146,0,663,7146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,1 - 49,Non-Profit Corporation (i,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,,Urban,DIMOND/MONTCLAIR/OAKLAND EAST/OAKMORE/PIEDMONT/PIEDMONT PINES/TRESTLE GLEN,2m
106014034,106014034,FREMONT HOSPITAL,39001 SUNDALE DRIVE,FREMONT,94538,510-796-1100,Yes,01/01/2009,12/31/2009,Open,02/16/1990,02/16/1990,,NO,20,10,13,6001441922,2j,,05 - East Bay,Alameda,140000347,Parent Facility,-121.97885,37.54652,Acute Psychiatric,Investor - Corporation,Psychiatric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,35040,3440,28569,0,0,0,,0,0,0,0,0,0,0,0,0,96,35040,3440,28569,0,0,0,0,0,0,0,0,0,0,48,0,48,7,41,0,48,10,0,3,1,0,0,22,12,0,0,48,Yes,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,50 - 99,Investor,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,,Urban,CENTERVILLE/FREMONT WEST/IRVINGTON/NEWARK EAST CENTRAL,2j
106014050,106014050,VALLEYCARE MEDICAL CENTER,5555 WEST LAS POSITAS BLVD.,PLEASANTON,94588,925-847-3000,Yes,01/01/2009,12/31/2009,Open,12/09/1991,12/09/1991,,NO,18,10,11,6001450722,2k,,05 - East Bay,Alameda,140000114,Parent Facility,-121.88095,37.69206,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,92,33580,5363,23151,15,5475,1444,3838,4,1460,198,464,13,4745,171,447,3008,9,3285,147,266,2617,0,0,0,0,0,0,0,0,0,0,10,2264,23,80,737,0,0,0,0,143,50809,7346,33815,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,143,50809,7346,33815,0,0,0,0,0,0,20,1432,2980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,116,1,2508,0,10708,5,8686,356,1743,4937,23761,5299,29060,18,10641,367,Yes,7,18,8,3,5,2,7,0,6,0,0,2,58,Respondent,2053,309237,4541,364193,0,4,7,11,Yes,1386,48,1,,,,0,524,CV SURG,1,0,0,41,1,41,1,33,2,0,0,0,0,126,154,114,55,240,209,53,181,28,0,0,0,0,262,,No,100 - 149,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,29060,117,2508,10713,9042,6680,,Urban,DUBLIN/PLEASANTON/SANTA RITA/SUNOL,2k
106014132,106014132,KAISER FND HOSP - FREMONT,39400 PASEO PADRE PARKWAY,FREMONT,94538,510-248-5200,Yes,01/01/2009,12/31/2009,Open,12/01/1996,12/01/1996,,NO,20,10,13,6001441901,2l,,05 - East Bay,Alameda,140000053,Consolidated Facility,-121.97483,37.55055,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,96,35040,5376,16650,0,0,0,0,0,0,0,0,10,3650,189,796,2765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,38690,5565,19415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,38690,5565,19415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,5727,285,6031,11,5921,238,4068,1950,354,987,22101,3471,25572,16,0,1667,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,1839,262358,7736,484079,0,0,7,7,,0,0,0,,,,0,0,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,Yes,No,100 - 149,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,25572,6012,6042,6159,6018,1341,,Urban,FREMONT EAST/NILES/UNION CITY CENTRAL,2l
106014207,106014207,TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY,2633 East 27th Street,Oakland,94601,510-535-5115,Yes,01/01/2009,12/31/2009,Open,08/16/2005,08/16/2005,,NO,16,9,9,6001406300,2c,,05 - East Bay,Alameda,MH2026036,Parent Facility,-122.22257,37.79127,Psychiatric Health Facility,Investor - Corporation,Psychiatric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,9490,1311,7475,0,0,0,,0,0,0,0,0,0,0,0,0,26,9490,1311,7475,0,0,0,0,0,0,0,0,0,0,23,0,23,0,17,6,23,3,9,0,0,0,0,11,0,0,0,23,Yes,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,1 - 49,Investor,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,,Urban,OAKLAND WEST CENTRAL,2c
106014226,106014226,Telecare Willow Rock Center,2050 Fairmont Drive,Alameda,94578,510-618-4716,Yes,01/01/2009,12/31/2009,Open,07/02/2007,,,NO,18,10,9,6001430500,2f,,05 - East Bay,Alameda,MH2016039,Parent Facility,-122.120719,37.711816,Psychiatric Health Facility,Investor - Corporation,Psychiatric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5840,649,3985,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5840,649,3985,0,0,0,0,0,0,0,0,0,0,7,0,7,7,0,0,7,0,0,3,0,0,0,4,0,0,0,7,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,1 - 49,Investor,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,,Urban,CASTRO VALLEY CENTRAL AND NORTH/OAK KNOLL/SAN LEANDRO NORTHEAST/SHEFFIELD VILLAGE/UNION CITY EAST,2f
