OSHPD_ID,FAC_NAME,BEG_DATE,END_DATE,LIC_STATUS,LIC_ORIG_DATE,LIC_ORIG_DATE,COUNTY,HEALTH_SVC_AREA,LIC_CAT,LICEE_TOC,PARENT_NAME,TYPE_SVC_PRINCIPAL,TEACH_HOSP,HOSP_BED_LIC_TOTL,FAC_ADDRESS_ONE,FAC_CITY,FAC_ZIPCODE,FAC_PHONE,HOSPICE_PROG,HOSPICE_CLASS_GAC_BED,HOSPICE_CLASS_SN_BED,HOSPICE_CLASS_IC_BED,CHEM_PSY_DIS,CHEM_PSY_CENS_DAY,CHEM_PSY_BED_LIC,PSY_PROG_SHDOYL,MED_SURG_BED_LIC,MED_SURG_DIS,MED_SURG_CENS_DAY,MED_SURG_LICBED_DAY,PERINATL_BED_LIC,PERINATL_DIS,PERINATL_CENS_DAY,PERINATL_LICBED_DAY,PED_BED_LIC,PED_DIS,PED_CENS_DAY,PED_LICBED_DAY,ICU_BED_LIC,ICU_DIS,ICU_TFR_INHOSP,ICU_CENS_DAY,ICU_LICBED_DAY,CCU_BED_LIC,CCU_DIS,CCU_TFR_INHOSP,CCU_CENS_DAY,CCU_LICBED_DAY,RESP_BED_LIC,RESP_DIS,RESP_TFR_INHOSP,RESP_CENS_DAY,RESP_LICBED_DAY,BURN_BED_LIC,BURN_DIS,BURN_TFR_INHOSP,BURN_CENS_DAY,BURN_LICBED_DAY,NICU_BED_LIC,NICU_DIS,NICU_TFR_INHOSP,NICU_CENS_DAY,NICU_LICBED_DAY,REHAB_BED_LIC,REHAB_DIS,REHAB_CENS_DAY,REHAB_LICBED_DAY,GAC_BED_LIC_SUBTOTL,GAC_DIS_SUBTOTL,GAC_CENS_DAY_SUBTOTL,GAC_LICBED_DAY_SUBTOTL,CHEM_BED_LIC,CHEM_DIS,CHEM_CENS_DAY,CHEM_LICBED_DAY,PSY_BED_LIC,PSY_DIS,PSY_CENS_DAY,PSY_LICBED_DAY,SN_BED_LIC,SN_DIS,SN_CENS_DAY,SN_LICBED_DAY,IC_BED_LIC,IC_DIS,IC_CENS_DAY,IC_LICBED_DAY,HOSP_BED_LIC_TOTL,HOSP_DIS_TOTL,HOSP_CENS_DAY_TOTL,HOSP_LICBED_DAY_TOTL,CHEM_GAC_DIS,CHEM_GAC_CENS_DAY,CHEM_GAC_BED_LIC,LICENSURE_CVSURG_SVCS,CVSURG_LIC_OP_RM,CVSURG_WITH_ECBPASS_PED,CVSURG_WITHOUT_ECBPASS_PED,CVSURG_WITH_ECBPASS_ADLT,CVSURG_WITHOUT_ECBPASS_ADLT,CVSURG_WITH_ECBPASS_TOTL,CVSURG_WITHOUT_ECBPASS_TOTL,CVSURG_CABG_TOTL,CATH_CARD_RM,CATH_IP_PED_DX_VIS,CATH_IP_PED_THER_VIS,CATH_OP_PED_DX_VIS,CATH_OP_PED_THER_VIS,CATH_IP_ADLT_DX_VIS,CATH_IP_ADLT_THER_VIS,CATH_OP_ADLT_DX_VIS,CATH_OP_ADLT_THER_VIS,CATH_DX_VIS_TOTL,CATH_THER_VIS_TOTL,PACEMKR_PERM_IMPL,PTCA_ANGIOPLASTY_WITH_STENT,PTCA_ANGIOPLASTY_WITHOUT_STENT,PTBV_BALLOON,THROMBO_AGT,CATH_OTHR,CATH_TOTL,BIRTHS_LIVE_TOTL,BIRTHS_LIVE_<5LBS_8OZ,BIRTHS_LIVE_<3LBS_5OZ,ABC_PROG,ABC_LDR,ABC_LDRP,BIRTHS_LIVE_ABC,BIRTHS_LIVE_C_SEC,births_all other,NEWBORN_NURSRY_CENS_DAY,SURG_IP,OP_RM_MIN_IP,SURG_OP,OP_RM_MIN_OP,AMB_SURG_PROG,OP_RM_TOTL,OP_RM_OP_ONLY,OP_RM_IP_AND_OP,OP_RM_IP_ONLY,ED_LIC_LEVL_BEGIN,ED_LIC_LEVL_END,EMS_non-GAC,EMS_GAC None,EMS_Standby,EMS_Basic,EMS_Comp,EMSA_Trauma Ctr,EMS_MINOR_CPT_99281_TOTL_VIS,EMS_MINOR_CPT_99281_ADM_VIS,EMS_LOW/MODERATE_CPT_99282_TOTL_VIS,EMS_LOW/MODERATE_CPT_99282_ADM_VIS,EMS_MODERATE_CPT_99283_TOTL_VIS,EMS_MODERATE_CPT_99283_ADM_VIS,EMS_SEVERE_W/O_THREAT_CPT_99284_TOTL_VIS,EMS_SEVERE_W/O_THREAT_CPT_99284_ADM_VIS,EMS_SEVERE_W_THREAT_CPT_99285_TOTL_VIS,EMS_SEVERE_W_THREAT_CPT_99285_ADM_VIS,EMS_VIS_TOTL,EMS_ADM_VIS_TOTL,EMS_STATION,EMS_NON_EMERG_VIS,EMS_REGISTERS_NO_TREAT,EMS_CLOSURE_AMB_DIVERS,EMS_CLOSED_JAN_HOURS,EMS_CLOSED_FEB_HOURS,EMS_CLOSED_MAR_HOURS,EMS_CLOSED_APR_HOURS,EMS_CLOSED_MAY_HOURS,EMS_CLOSED_JUN_HOURS,EMS_CLOSED_JUL_HOURS,EMS_CLOSED_AUG_HOURS,EMS_CLOSED_SEP_HOURS,EMS_CLOSED_OCT_HOURS,EMS_CLOSED_NOV_HOURS,EMS_CLOSED_DEC_HOURS,EMS_CLOSED_TOTL_HOURS,EMSA_TRAUMA_CTR_DESIG,Level I-Trauma,Level II-Trauma,Level III-Trauma,Level IV-Trauma,EMSA_TRAUMA_PEDS_CTR_DESIG,Level I - ped,Level II - ped,Level III - ped,Level IV - ped,IC_DEV_DISBL_BED_LIC,IC_DEV_DISBL_LICBED_DAY,IC_DEV_DISBL_DIS,IC_DEV_DISBL_CENS_DAY,Level I ems visits,Level II ems visits,Level III ems visits,Level IV ems visits,ED_OP_RM_AVAIL24HRS,ED_OP_RM_AVAIL_ON_CALL,Jan hours open per month,Feb hours open per month,March hours open per month,April hours open per month,May hours open per month,June hours open per month,July hours open per month,Aug hours open per month,Sept hours open per month,Oct hours open per month,Nov hours open per month,Dec hours open per month,MED_SVC_STUDY_AREA,ASSEMBLY_DIST,SENATE_DIST,CONGRESS_DIST,MSSA English Name,MSSA Designt. Type,Non-Responder,FAC_OPER_CURRYR,State Hospital,Non Trauma Center,Non Trauma Ctr # of Visits,Bed Size Range,ATHERECTOMY_PTCRA_ABLATION
106374063,ALVARADO HOSPITAL,1/1/07,12/31/07,Open,6/7/90,6/7/90, San Diego, 14 - San Diego/Imperial,General Acute Care,Investor - Corporation,"Plymouth Health, LLC",Physical Rehabilitation,NO,80,6645 ALVARADO ROAD,SAN DIEGO,92120,619-287-3270,No,,,,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,519,6062,18250,50,519,6062,18250,0,0,0,0,0,0,0,0,30,120,970,10950,0,0,0,0,80,639,7032,29200,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,YES,0,0,0,0,0,0,0,0,0,0,0,0, 161e,78,39,53,College Heights/Hillcrest Southeast/Kensington/Rolando North/University Heights,Urban,No,Yes,No,1,0,50 - 99,0
106370749,ALVARADO PARKWAY INSTITUTE B.H.S.,1/1/07,12/31/07,Open,9/30/59,9/30/59, San Diego, 14 - San Diego/Imperial,Acute Psychiatric,Investor - Corporation,,Psychiatric,NO,66,7050 PARKWAY DRIVE,LA MESA,91942,619-465-4411-3008,No,,,,0,0,12,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2246,21349,24090,0,0,0,0,0,0,0,0,66,2246,21349,24090,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0, 161f,77,36,52,La Mesa/Rolando South,Urban,No,Yes,No,1,0,50 - 99,0
106194010,AMERICAN RECOVERY CENTER,1/1/07,12/31/07,Open,7/1/87,7/1/87, Los Angeles, 11 - Los Angeles,Chemical Dependency Recovery Hospital,Non-Profit Corporation (incl. Church-related),Behavioral Health Services,Chemical Dependency (Alcohol/Drug),NO,50,2180 WEST VALLEY BOULEVARD,POMONA,91768,909-865-2336-245,No,,,,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1445,9573,18250,0,0,0,0,0,0,0,0,0,0,0,0,50,1445,9573,18250,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0, 78.2ss,61,32,38,Pomona East and South,Urban,No,Yes,No,1,0,50 - 99,0
106301097,ANAHEIM GENERAL HOSPITAL,1/1/07,12/31/07,Open,8/5/65,8/5/65, Orange, 13 - Orange,General Acute Care,Investor - Partnership,Pacific Health Corporation,General Medical / Surgical,NO,101,3350 WEST BALL ROAD,ANAHEIM,92804,714-827-6700-596,No,,,,0,0,0,No,70,2255,9407,25550,14,581,1401,5110,5,0,0,1825,12,248,292,2445,4380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,3084,13253,36865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,3084,13253,36865,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,12,3,No,,,0,175,398,1253,474,27735,802,28995,Yes,2,0,2,0,Basic,Basic,0,0,0,1,0,0,2002,0,3823,121,2421,710,2316,533,268,268,10830,1632,6,0,315,1,14,6,3,0,1,4,12,19,13,12,10,8,102,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,YES,,744,672,744,720,744,720,744,744,720,744,720,744, 116c,67,34,40,Anaheim West,Urban,No,Yes,No,1,10830,100 - 149,0
106301109,ANAHEIM GENERAL HOSPITAL - BUENA PARK CAMPUS,1/1/07,12/31/07,Open,1/29/62,1/29/62, Orange, 13 - Orange,General Acute Care,Investor - Partnership,Pacific Health Corporation,Long-Term Care (SN/IC),NO,42,5742 BEACH BOULEVARD,BUENA PARK,90621,714-521-4770,No,,,,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,281,3251,4015,31,53,10306,11315,0,0,0,0,42,334,13557,15330,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0, 116a,56,34,40,Buena Park/La Palma,Urban,No,Yes,No,1,0,1 - 49,0
106301098,ANAHEIM MEMORIAL MEDICAL CENTER,1/1/07,12/31/07,Open,2/18/58,2/18/58, Orange, 13 - Orange,General Acute Care,Non-Profit Corporation (incl. Church-related),Memorial Health Services,General Medical / Surgical,NO,223,1111 WEST LA PALMA AVENUE,ANAHEIM,92801,714-774-1450,No,,,,0,0,0,No,153,11933,44346,55845,27,2178,4854,9855,0,0,0,0,22,424,1324,5104,8030,10,238,914,2854,3650,0,0,0,0,0,0,0,0,0,0,11,209,236,2467,4015,0,0,0,0,223,14982,59625,81395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,14982,59625,81395,0,0,0,CV SURG,2,0,0,264,0,264,0,278,2,0,0,0,0,532,1772,1243,0,1775,1772,105,680,21,0,0,945,1772,1879,85,45,No,,,0,530,1349,3362,3028,409250,3670,280825,Yes,6,0,6,0,Basic,Basic,0,0,0,1,0,0,404,7,11625,61,18331,407,10485,8647,799,719,41644,9841,21,0,1840,1,84,84,51,30,12,24,5,28,41,37,47,61,504,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,YES,744,672,744,720,744,720,744,744,720,744,720,744, 116l,72,34,47,Anaheim Central,Urban,No,Yes,No,1,41644,200 - 299,21
106190034,ANTELOPE VALLEY HOSPITAL,1/1/07,12/31/07,Open,9/27/55,9/27/55, Los Angeles, 11 - Los Angeles,General Acute Care,District,,General Medical / Surgical,NO,420,1600 WEST AVENUE J,LANCASTER,93534,661-949-5000,No,,,,0,0,0,No,251,17245,63315,91615,48,2919,17151,17232,22,1450,3278,8030,21,266,1207,5574,7665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,504,54,5514,17520,0,0,0,0,390,22384,94832,142062,0,0,0,0,30,649,2979,10950,0,0,0,0,0,0,0,0,420,23033,97811,153012,0,0,0,CV SURG,1,0,0,41,13,41,13,43,1,0,0,0,0,476,332,286,37,762,369,108,295,26,0,2,41,477,5960,483,96,No,,,17,1869,4074,12971,6046,480914,2950,201201,No,9,0,9,0,Basic,Basic,0,0,0,1,0,0,3167,5,12028,31,37930,3171,32517,7303,6512,2490,92154,13000,28,3167,5223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,YES,744,672,744,720,744,720,744,744,720,744,720,744, 77.1b,36,17,22,Desert View Highlands/Lancaster West/Palmdale Northwest/Quartz Hill,Urban,No,Yes,No,1,92154,300 - 499,5
106364231,ARROWHEAD REGIONAL MEDICAL CENTER,1/1/07,12/31/07,Open,3/30/99,3/30/99, San Bernardino, 12 - Inland Counties,General Acute Care,City and/or County,County of San Bernardino,General Medical / Surgical,NO,373,400 N. PEPPER AVENUE,COLTON, 92324-1816,909-580-6150,No,,,,0,0,0,No,144,10643,50107,52560,24,3559,7585,8760,23,2665,6862,8395,48,1669,1358,7489,17520,0,0,0,0,0,0,0,0,0,0,14,312,60,1056,5110,30,464,82,7261,10950,0,0,0,0,283,19312,80360,103295,0,0,0,0,90,3331,19163,32850,0,0,0,0,0,0,0,0,373,22643,99523,136145,0,0,0,CV SURG,0,0,0,0,0,0,0,0,1,0,0,0,0,292,0,27,0,319,0,0,0,0,0,0,0,0,3120,130,3,No,,,0,1220,1900,3871,7912,965062,5488,408769,Yes,19,0,19,0,Basic,Basic,0,0,0,1,0,1,35220,0,30019,0,25024,10896,10252,4464,1801,784,102316,16144,43,0,7685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,,0,0,0,0,0,0,0,0,0,0,102316,0,0,YES,,,,,,,,,,,,,, 151f,62,32,43,Bloomington/Colton Central and West/Fontana South/Rialto South,Urban,No,Yes,No,0,0,300 - 499,0
106400466,ARROYO GRANDE COMMUNITY HOSPITAL,1/1/07,12/31/07,Open,4/16/62,4/16/62, San Luis Obispo, 08 - Mid-Coast,General Acute Care,Non-Profit Corporation (incl. Church-related),Catholic Healthcare West,General Medical / Surgical,NO,65,345 SOUTH HALCYON ROAD,ARROYO GRANDE,93420,805-489-4261,No,,,,0,0,0,No,45,2651,9183,16425,0,0,0,0,0,0,0,0,8,128,221,1526,2920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2779,10709,19345,0,0,0,0,0,0,0,0,12,286,2919,4380,0,0,0,0,65,3065,13628,23725,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,0,0,0,0,899,138174,574,63085,No,3,0,3,0,Basic,Basic,0,0,0,1,0,0,1027,1,5313,11,9595,197,4966,1358,862,419,21763,1986,11,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,YES,YES,744,672,744,720,744,720,744,744,720,744,720,744,171,33,15,22,Arroyo Grande/Nipomo/Oceano/Pismo Beach,Rural,No,Yes,No,1,21763,50 - 99,0
706400683,ATASCADERO STATE HOSPITAL,1/1/07,12/31/07,Open,6/16/54,6/16/54, San Luis Obispo, 08 - Mid-Coast,Acute Psychiatric,State,California State Department of Mental Health,Psychiatric,NO,1275,P O BOX 7001,ATASCADERO,93423,805-468-2000,No,,,,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,1020,50016,60225,0,0,0,0,1110,1013,326692,405150,1275,2033,376708,465375,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,170,33,15,22,Atascadero/Templeton,Rural,No,Yes,Yes,1,0,500+,0
106190163,AURORA CHARTER OAK,1/1/07,12/31/07,Open,1/1/46,1/1/46, Los Angeles, 11 - Los Angeles,Acute Psychiatric,Investor - Limited Liability Company,,Psychiatric,NO,95,1161 EAST COVINA BOULEVARD,COVINA,91724,626-966-1632,No,,,,0,0,0,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,4381,31586,34675,0,0,0,0,0,0,0,0,95,4381,31586,34675,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0, 78.2qq,57,24,32,Asuza/Charter Oak/Covina,Urban,No,Yes,No,1,0,50 - 99,0
106190462,"AURORA LAS ENCINAS HOSPITAL, LLC",1/1/07,12/31/07,Open,1/1/46,1/1/46, Los Angeles, 11 - Los Angeles,Acute Psychiatric,Investor - Limited Liability Company,"Signature Healthcare Services, LLC",Psychiatric,NO,118,2900 EAST DEL MAR BOULEVARD,PASADENA,91107,626-356-2653,No,,,,331,4933,22,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,3426,31681,43070,0,0,0,0,0,0,0,0,118,3426,31681,43070,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0, 78.2mm,44,21,29,Pasadena South/San Marino/South Pasadena,Urban,No,Yes,No,1,0,100 - 149,0
106374024,AURORA SAN DIEGO,1/1/07,12/31/07,Open,5/19/88,5/19/88, San Diego, 14 - San Diego/Imperial,Acute Psychiatric,Investor - Limited Liability Company,"Signature Healthcare Services, LLC",Psychiatric,NO,80,11878 AVENUE OF INDUSTRY,SAN DIEGO,92128,858-487-3200,No,,,,508,3820,10,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2545,22715,29200,0,0,0,0,0,0,0,0,80,2545,22715,29200,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0, 161q,75,36,52,Poway Central/Poway Grove/Rancho Bernardo Southwest/Sabre Springs,Urban,No,Yes,No,1,0,50 - 99,0
106560203,AURORA VISTA DEL MAR HOSPITAL,1/1/07,12/31/07,Open,2/27/85,2/27/85, Ventura, 10 - Santa Barbara/Ventura,Acute Psychiatric,Investor - Limited Liability Company,,Psychiatric,NO,87,801 SENECA STREET,VENTURA,93001,805-653-6434,No,,,,0,0,0,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,3125,23136,31755,0,0,0,0,0,0,0,0,87,3125,23136,31755,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0, 241c,35,19,24,Ventura,Urban,No,Yes,No,1,0,50 - 99,0
106154101,BAKERSFIELD HEART HOSPITAL,1/1/07,12/31/07,Open,,, Kings, 09 - Central,General Acute Care,,,,NO,49,,,,,,,,,,,,,29,,,10585,20,,,7300,0,,,,0,,,,0,0,,,,0,,,,,,,,,,,0,,,,0,0,,,0,49,,,17885,,,,,0,,,0,0,,,0,,,,,49,,,17885,,,,CV SURG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Standby,Standby,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,, 66d,32,18,22,,,Yes,Unknown,No,1,0,1 - 49,
106150722,BAKERSFIELD MEMORIAL HOSPITAL- 34TH STREET,1/1/07,12/31/07,Open,9/27/56,9/27/56, Kern, 09 - Central,General Acute Care,Non-Profit Corporation (incl. Church-related),Catholic Healthcare West,General Medical / Surgical,NO,307,420 - 34TH STREET,BAKERSFIELD,93301,661-327-4647,No,,,,0,0,0,No,215,11209,47964,78475,22,2526,4363,8030,12,1149,2535,4380,8,269,1385,5474,2920,16,0,0,0,5840,0,0,0,0,0,0,0,0,0,0,10,341,15,4919,3650,0,0,0,0,283,15494,65255,103295,0,0,0,0,0,0,0,40140,24,263,5197,8760,0,0,0,0,307,15757,70452,152195,0,0,0,CV SURG,2,0,0,172,14,172,14,186,4,0,0,0,0,473,770,2006,206,2479,976,234,549,58,0,6,26,885,2499,161,25,Yes,,YES,1856,643,0,2950,5074,628623,4403,357714,No,13,0,13,0,Basic,Basic,0,0,0,1,0,0,1368,11,10860,23,15249,213,11645,6661,1322,1031,40444,7939,18,0,912,1,24,21,27,5,8,5,4,8,2,6,22,13,145,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,YES,744,672,744,720,744,720,744,744,720,744,720,744, 66a,32,18,22,Bakersfield Northeast/Oildale,Urban,No,Yes,No,1,40444,300 - 499,12
106184008,BANNER LASSEN MEDICAL CENTER,1/1/07,12/31/07,Open,4/23/03,4/23/03, Lassen, 01 - Northern California,General Acute Care,Non-Profit Corporation (incl. Church-related),Banner Health Systems,General Medical / Surgical,NO,38,1800 SPRING RIDGE DRIVE,SUSANVILLE,96130,530-252-2000,No,,,,0,0,0,No,34,1041,3763,12410,4,233,446,1460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1274,4209,13870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1274,4209,13870,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,9,1,No,,,0,62,174,408,276,19603,948,35007,No,3,0,3,0,Basic,Basic,0,0,0,1,0,0,58,0,2422,0,4073,15,1291,41,1462,212,9306,268,7,142,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,YES,744,672,744,720,744,720,744,744,720,744,720,744,72,3,1,4,Susanville,Rural,No,Yes,No,1,9306,1 - 49,0
106190052,BARLOW RESPIRATORY HOSPITAL,1/1/07,12/31/07,Open,1/1/46,1/1/46, Los Angeles, 11 - Los Angeles,General Acute Care,Non-Profit Corporation (incl. Church-related),,General Medical / Surgical,NO,105,2000 STADIUM WAY,LOS ANGELES,90026,213-202-6880,No,,,,0,0,0,No,99,622,19077,36105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,30,89,1893,2190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,652,20970,38295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,652,20970,38295,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0, 78.2ff,45,21,31,Glassell Park/Glendale Southeast/Silverlake North,Urban,No,Yes,No,1,0,100 - 149,0
