OSHPD_ID,FAC_NAME,FAC_ADDRESS_ONE,FAC_CITY,FAC_ZIPCODE,FAC_PHONE,FAC_OPER_CURRYR,BEG_DATE,END_DATE,LIC_STATUS,LIC_STATUS_DATE,LIC_ORIG_DATE,TRAUMA_CTR,TEACH_HOSP,ASSEMBLY_DIST,SENATE_DIST,CONGRESS_DIST,CENS_TRACT,MED_SVC_STUDY_AREA,LACO_SVC_PLAN_AREA,HEALTH_SVC_AREA,COUNTY,LICENSE_NO,FACILITY_LEVEL,LIC_CAT,LICEE_TOC,TYPE_SVC_PRINCIPAL,MED_SURG_BED_LIC,MED_SURG_LICBED_DAY,MED_SURG_DIS,MED_SURG_CENS_DAY,PERINATL_BED_LIC,PERINATL_LICBED_DAY,PERINATL_DIS,PERINATL_CENS_DAY,PED_BED_LIC,PED_LICBED_DAY,PED_DIS,PED_CENS_DAY,ICU_BED_LIC,ICU_LICBED_DAY,ICU_DIS,ICU_TFR_INHOSP,ICU_CENS_DAY,CCU_BED_LIC,CCU_LICBED_DAY,CCU_DIS,CCU_TFR_INHOSP,CCU_CENS_DAY,RESP_BED_LIC,RESP_LICBED_DAY,RESP_DIS,RESP_TFR_INHOSP,RESP_CENS_DAY,BURN_BED_LIC,BURN_LICBED_DAY,BURN_DIS,BURN_TFR_INHOSP,BURN_CENS_DAY,NICU_BED_LIC,NICU_LICBED_DAY,NICU_DIS,NICU_TFR_INHOSP,NICU_CENS_DAY,REHAB_BED_LIC,REHAB_LICBED_DAY,REHAB_DIS,REHAB_CENS_DAY,GAC_BED_LIC_SUBTOTL,GAC_LICBED_DAY_SUBTOTL,GAC_DIS_SUBTOTL,GAC_CENS_DAY_SUBTOTL,CHEM_BED_LIC,CHEM_LICBED_DAY,CHEM_DIS,CHEM_CENS_DAY,PSY_BED_LIC,PSY_LICBED_DAY,PSY_DIS,PSY_CENS_DAY,SN_BED_LIC,SN_LICBED_DAY,SN_DIS,SN_TFR_INHOSP,SN_CENS_DAY,IC_BED_LIC,IC_LICBED_DAY,IC_DIS,IC_CENS_DAY,IC_DEV_DISBL_BED_LIC,IC_DEV_DISBL_LICBED_DAY,IC_DEV_DISBL_DIS,IC_DEV_DISBL_CENS_DAY,HOSP_BED_LIC_TOTL,HOSP_LICBED_DAY_TOTL,HOSP_DIS_TOTL,HOSP_CENS_DAY_TOTL,CHEM_GAC_BED_LIC,CHEM_GAC_DIS,CHEM_GAC_CENS_DAY,CHEM_PSY_BED_LIC,CHEM_PSY_DIS,CHEM_PSY_CENS_DAY,NEWBORN_NURSRY_BASSINETS,NEWBORN_NURSRY_INFANTS,NEWBORN_NURSRY_CENS_DAY,BED_SWING_SN,PSY_LCK_CENS_PATIENT,PSY_OPN_CENS_PATIENT,PSY_CENS_PATIENT_TOTL,PSY_CENS_PATIENT_LE17,PSY_CENS_PATIENT_18_64,PSY_CENS_PATIENT_GE65,PSY_CENS_PATIENT_TOTL_1,PSY_CENS_PATIENT_MCAR,PSY_CENS_PATIENT_MNG_MCAR,PSY_CENS_PATIENT_MCAL,PSY_CENS_PATIENT_MNG_MCAL,PSY_CENS_PATIENT_CO_INDIG,PSY_CENS_PATIENT_OTHR_THIRDPTY,PSY_CENS_PATIENT_MNG_OTHR_THIRDP,PSY_CENS_PATIENT_SHDOYL,PSY_CENS_PATIENT_OTHR_INDIG,PSY_CENS_PATIENT_OTHR_PAYER,PSY_CENS_PATIENT_TOTL_2,PSY_PROG_SHDOYL,HOSPICE_PROG,HOSPICE_CLASS_GAC_BED,HOSPICE_CLASS_SN_BED,HOSPICE_CLASS_IC_BED,ED_LIC_LEVL_BEGIN,ED_LIC_LEVL_END,EMS_MINOR_NO_ADM_VIS,EMS_MINOR_ADM_VIS,EMS_LOWMODERATE_NO_ADM_VIS,EMS_LOWMODERATE_ADM_VIS,EMS_MODERATE_NO_ADM_VIS,EMS_MODERATE_ADM_VIS,EMS_SEVERE_WO_THREAT_NO_ADM_VIS,EMS_SEVERE_WO_THREAT_ADM_VIS,EMS_SEVERE_W_THREAT_NO_ADM_VIS,EMS_SEVERE_W_THREAT_ADM_VIS,EMS_NO_ADM_VIS_TOTL,EMS_ADM_VIS_TOTL,ED_TRAFFIC_TOTL,EMS_STATION,EMS_NON_EMERG_VIS,EMS_REGISTERS_NO_TREAT,EMS_AMB_DIVERS,EMS_AMB_DIVERS_JAN_HOURS,EMS_AMB_DIVERS_FEB_HOURS,EMS_AMB_DIVERS_MAR_HOURS,EMS_AMB_DIVERS_APR_HOURS,EMS_AMB_DIVERS_MAY_HOURS,EMS_AMB_DIVERS_JUN_HOURS,EMS_AMB_DIVERS_JUL_HOURS,EMS_AMB_DIVERS_AUG_HOURS,EMS_AMB_DIVERS_SEP_HOURS,EMS_AMB_DIVERS_OCT_HOURS,EMS_AMB_DIVERS_NOV_HOURS,EMS_AMB_DIVERS_DEC_HOURS,EMS_AMB_DIVERS_TOTL_HOURS,LONGITUDE,LATITUDE,resp_stat,SURG_IP,OP_RM_MIN_IP,SURG_OP,OP_RM_MIN_OP,OP_RM_IP_ONLY,OP_RM_OP_ONLY,OP_RM_IP_AND_OP,OP_RM_TOTL,AMB_SURG_PROG,BIRTHS_LIVE_TOTL,BIRTHS_LIVE_LT5LBS_8OZ,BIRTHS_LIVE_LT3LBS_5OZ,ABC_OP_PROG,ABC_LDR,ABC_LDRP,BIRTHS_LIVE_ABC,BIRTHS_LIVE_C_SEC,LICENSURE_CVSURG_SVCS,CVSURG_LIC_OP_RM,CVSURG_WITH_ECBPASS_PED,CVSURG_WITHOUT_ECBPASS_PED,CVSURG_WITH_ECBPASS_ADLT,CVSURG_WITHOUT_ECBPASS_ADLT,CVSURG_WITH_ECBPASS_TOTL,CVSURG_WITHOUT_ECBPASS_TOTL,CVSURG_CABG_TOTL,CATH_CARD_RM,CATH_IP_PED_DX_VIS,CATH_IP_PED_THER_VIS,CATH_OP_PED_DX_VIS,CATH_OP_PED_THER_VIS,CATH_IP_ADLT_DX_VIS,CATH_IP_ADLT_THER_VIS,CATH_OP_ADLT_DX_VIS,CATH_OP_ADLT_THER_VIS,CATH_DX_VIS_TOTL,CATH_THER_VIS_TOTL,PACEMKR_PERM_IMPL,PTCA_ANGIOPLASTY_WITH_STENT,PTCA_ANGIOPLASTY_WITHOUT_STENT,ATHERECTOMY_PTCRA_ABLATION,THROMBO_AGT,PTBV_BALLOON,CATH_OTHR,CATH_TOTL,EQUIP_ACQ_OVER_500K,Include_State_hospital,bed_size_range,TYPE_CNTRL_R1,EMS_Basic,EMS_Standby,EMS_Comp,EMS_GAC_None,EMS_non_GAC,EMSA_ADULT,Level_I_Trauma,Level_II_Trauma,Level_III_Trauma,Level_IV_Trauma,EMSA_PED,Level_I_ped,Level_II_ped,Level_III_ped,Level_IV_ped,EMSA_Trauma,non_emsa,level_I_visit,level_II_visit,level_III_visit,level_IV_visit,non_emsa_visit,MINOR_TOT,LOWM_TOT,MOD_TOT,SEV_WO_TOT,SEV_WT_TOT,unknown_sev,MSSA_DESIGNATION,MSSA_NAME,F4
106010869,LAUREL GROVE HOSPITAL,19933 LAKE CHABOT ROAD,CASTRO VALLEY,94546,510-727-2700-2209,Yes,01/01/2008,12/31/2008,Open,04/18/1960,04/18/1960,,NO,18,10,9,6001430900, 2f,, 05 - East Bay, Alameda,140000030,Consolidated Facility,General Acute Care,Non-Profit Corporation (incl. Church-related),Physical Rehabilitation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,11346,507,6479,31,11346,507,6479,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,31,11346,507,6479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.08789,37.70002,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,1 - 49,Non-Profit Corporation (i,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,,Urban,CASTRO VALLEY CENTRAL AND NORTH/OAK KNOLL/SAN LEANDRO NORTHEAST/SHEFFIELD VILLAGE/UNION CITY EAST,
106010887,KINDRED HOSPITAL - SAN FRANCISCO BAY AREA,2800 BENEDICT DRIVE,SAN LEANDRO,94577,510-357-8300-4501,Yes,01/01/2008,12/31/2008,Open,11/13/1962,11/13/1962,,NO,18,10,13,6001432800, 2f,, 05 - East Bay, Alameda,140000066,Parent Facility,General Acute Care,Investor - Corporation,General Medical / Surgical,89,32574,375,19871,0,0,0,0,0,0,0,0,10,3660,52,137,1941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,36234,427,21812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,36234,427,21812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.13119,37.71621,Respondent,237,23607,0,0,2,0,0,2,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,50 - 99,Investor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,,Urban,CASTRO VALLEY CENTRAL AND NORTH/OAK KNOLL/SAN LEANDRO NORTHEAST/SHEFFIELD VILLAGE/UNION CITY EAST,
106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,350 HAWTHORNE AVENUE,OAKLAND,94609,510-869-6199,Yes,01/01/2008,12/31/2008,Open,01/01/1946,01/01/1946,,NO,16,9,9,6001401300, 2m,, 05 - East Bay, Alameda,140000284,Parent Facility,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,301,110166,13434,65633,0,0,0,0,0,0,0,0,24,8784,308,2425,9683,12,4392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,123342,13742,75316,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,337,123342,13742,75316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,3922,26,15451,558,9580,3658,1991,2872,259,815,31203,7929,39132,31,1980,2445,Yes,4,10,0,5,2,0,4,4,1,8,14,5,57,-122.26257,37.82106,Respondent,4055,799800,1892,181980,0,0,12,12,Yes,0,0,0,,,,0,0,CV SURG,4,0,0,611,275,611,275,636,5,0,0,0,0,2220,1699,1240,185,3460,1884,478,1163,78,10,0,2,153,1884,,No,300 - 499,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,39132,3948,16009,13238,4863,1074,,Urban,DIMOND/MONTCLAIR/OAKLAND EAST/OAKMORE/PIEDMONT/PIEDMONT PINES/TRESTLE GLEN,
106010967,ST. ROSE HOSPITAL,27200 CALAROGA AVENUE,HAYWARD,94545,510-264-4000,Yes,01/01/2008,12/31/2008,Open,10/10/1962,10/10/1962,,NO,18,10,13,6001437300, 2g,, 05 - East Bay, Alameda,140000107,Parent Facility,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,109,39894,5730,29919,17,6222,1301,3150,0,0,0,0,9,3294,174,643,2667,6,2196,81,361,1499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,51606,7286,37235,0,0,0,0,0,0,0,0,22,8052,274,,3799,0,0,0,0,0,0,0,0,163,59658,7560,41034,0,0,0,0,0,0,23,1272,3099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,5855,7,13707,32,10276,2013,653,2653,139,70,30630,4775,35405,19,5575,389,Yes,41,58,34,17,31,20,6,13,18,12,11,19,280,-122.08962,37.63291,Respondent,1238,169560,1397,120360,0,0,4,4,Yes,1272,58,8,,,,0,347,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,306,16,413,105,719,121,102,105,16,0,0,0,0,223,,No,150 - 199,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,35405,5862,13739,12289,3306,209,,Urban,SAN LEANDRO WEST/SAN LORENZO WEST/HAYWARD WEST,
106010983,VALLEY MEMORIAL HOSPITAL - LIVERMORE,1111 E. STANLEY BOULEVARD,LIVERMORE,94550,925-847-3000,Yes,01/01/2008,12/31/2008,Open,10/19/1969,10/19/1969,,NO,15,9,10,6001451602,1.2,, 05 - East Bay, Alameda,140000114,Consolidated Facility,General Acute Care,Non-Profit Corporation (incl. Church-related),Long-Term Care (SN/IC),25,9150,0,0,0,0,0,0,0,0,0,0,3,1098,0,0,0,7,2562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2196,31,306,41,15006,31,306,0,0,0,0,14,5124,234,3071,20,7320,375,,5287,0,0,0,0,0,0,0,0,75,27450,640,8664,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,6,6,6,0,0,0,0,0,0,0,0,0,6,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-121.78252,37.6787,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,50 - 99,Non-Profit Corporation (i,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,,Rural,LIVERMORE CENTRAL AND WEST/SPRING TOWN,
106010987,WASHINGTON HOSPITAL - FREMONT,2000 MOWRY AVENUE,FREMONT,94538,510-797-1111,Yes,01/01/2008,12/31/2008,Open,11/19/1958,11/19/1958,,NO,20,10,13,6001441901, 2l,, 05 - East Bay, Alameda,140000116,Parent Facility,General Acute Care,District,General Medical / Surgical,272,99552,9772,43544,22,8052,2596,6686,15,5490,431,769,12,4392,256,1214,3935,16,5856,151,808,4873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,123342,13206,59807,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,337,123342,13206,59807,0,0,0,0,0,0,22,2475,5292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,2640,2,13049,25,12443,189,7341,1461,4651,3971,40124,5648,45772,23,0,949,Yes,0,0,2,1,3,2,2,0,0,0,0,0,10,-121.98006,37.55847,Respondent,3553,450369,751,67523,0,1,7,8,,2476,141,25,Yes,,YES,1712,764,CV SURG,2,0,0,123,6,123,6,129,3,0,0,0,0,704,677,785,375,1489,1052,202,645,94,17,9,0,85,1052,,No,300 - 499,District,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,45772,2642,13074,12632,8802,8622,,Urban,FREMONT EAST/NILES/UNION CITY CENTRAL,
106013619,SAN LEANDRO HOSPITAL,13855 EAST 14TH STREET,SAN LEANDRO,94578,510-357-6500,Yes,01/01/2008,12/31/2008,Open,07/01/2004,08/09/1960,,NO,18,10,13,6001433101, 2h,, 05 - East Bay, Alameda,140000030,Consolidated Facility,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,84,30744,3951,16513,0,0,0,0,0,0,0,0,5,1830,192,0,2255,4,1464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,34038,4143,18768,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,93,34038,4143,18768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,6050,0,9914,28,4634,716,1826,1380,937,1450,23361,3574,26935,12,21479,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.14067,37.71364,Respondent,1485,248197,1428,173338,0,0,5,5,Yes,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,50 - 99,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,26935,6050,9942,5350,3206,2387,,Urban,ASHLAND/BROOKFIELD VILLAGE/CASTRO VALLEY SOUTH/ELMHURST/HAYWARD NORTHEAST/SAN LEANDRO NORTH CENTRAL/,
106013626,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-SUMMIT,3100 SUMMIT STREET,OAKLAND,94609,510-869-6199,Yes,01/01/2008,12/31/2008,Open,01/01/1946,01/01/1946,,NO,16,9,9,6001401300, 2m,, 05 - East Bay, Alameda,140000284,Consolidated Facility,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,101,36966,51,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,36966,51,96,0,0,0,0,0,0,0,0,71,25986,717,,9519,0,0,0,0,0,0,0,0,172,62952,768,9615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.2643,37.81994,Respondent,51,4590,1909,171810,0,0,7,7,Yes,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,No,150 - 199,Non-Profit Corporation (i,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,,Urban,DIMOND/MONTCLAIR/OAKLAND EAST/OAKMORE/PIEDMONT/PIEDMONT PINES/TRESTLE GLEN,
106013687,MPI CHEMICAL DEPENDENCY RECOVERY HOSPITAL,"3012 SUMMIT STREET, 5TH FLOOR",OAKLAND,94609,510-652-7000,Yes,01/01/2008,12/31/2008,Open,10/12/1983,10/12/1983,,NO,16,9,9,6001401300, 2m,, 05 - East Bay, Alameda,140000232,Parent Facility,Chemical Dependency Recovery Hospital,Non-Profit Corporation (incl. Church-related),Chemical Dependency (Alcohol/Drug),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8784,659,7418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8784,659,7418,0,659,9141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.26451,37.81906,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,1 - 49,Non-Profit Corporation (i,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,,Urban,DIMOND/MONTCLAIR/OAKLAND EAST/OAKMORE/PIEDMONT/PIEDMONT PINES/TRESTLE GLEN,
106014034,FREMONT HOSPITAL,39001 SUNDALE DRIVE,FREMONT,94538,510-796-1100,Yes,01/01/2008,12/31/2008,Open,02/16/1990,02/16/1990,,NO,20,10,13,6001441922, 2j,, 05 - East Bay, Alameda,140000347,Parent Facility,Acute Psychiatric,Investor - Corporation,Psychiatric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,35136,3382,29648,0,0,0,,0,0,0,0,0,0,0,0,0,96,35136,3382,29648,0,0,0,0,0,0,0,0,0,0,69,0,69,6,57,6,69,28,1,0,0,0,6,14,20,0,0,69,Yes,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-121.97885,37.54652,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,50 - 99,Investor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,,Urban,CENTERVILLE/FREMONT WEST/IRVINGTON/NEWARK EAST CENTRAL,
106014050,VALLEYCARE MEDICAL CENTER,5555 WEST LAS POSITAS BLVD.,PLEASANTON,94588,925-847-3000,Yes,01/01/2008,12/31/2008,Open,12/09/1991,12/09/1991,,NO,18,10,11,6001450722, 2k,, 05 - East Bay, Alameda,140000114,Parent Facility,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,92,33672,4866,21975,15,5490,1554,4191,4,1464,221,456,13,4758,205,430,2931,9,3294,161,274,2200,0,0,0,0,0,0,0,0,0,0,4,1464,20,94,1110,0,0,0,0,137,50142,7027,32863,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,137,50142,7027,32863,0,0,0,0,0,0,20,1520,3253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,963,0,5875,1,9538,4,6438,2665,887,941,23701,3611,27312,18,10811,316,Yes,6,2,5,4,0,4,0,2,0,7,0,11,41,-121.88095,37.69206,Respondent,2013,307961,4889,383268,7,4,0,11,Yes,1510,109,7,,,,0,0,CV SURG,1,0,0,51,7,51,7,39,2,0,0,0,0,134,136,130,36,264,172,46,19,153,0,0,0,0,218,,No,100 - 149,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,27312,963,5876,9542,9103,1828,,Urban,DUBLIN/PLEASANTON/SANTA RITA/SUNOL,
106014132,KAISER FND HOSP - FREMONT,39400 PASEO PADRE PARKWAY,FREMONT,94538,510-248-5200,Yes,01/01/2008,12/31/2008,Open,12/01/1996,12/01/1996,,NO,20,10,13,6001441901, 2l,, 05 - East Bay, Alameda,140000053,Consolidated Facility,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,96,35136,5538,19746,0,0,0,0,0,0,0,0,10,3660,168,719,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,38796,5706,22746,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,106,38796,5706,22746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,4234,503,2949,4,5864,40,5454,495,1432,2529,19933,3571,23504,16,0,3093,,0,0,0,0,0,0,0,0,0,0,0,0,0,-121.97483,37.55055,Respondent,1889,262169,7110,429469,0,0,7,7,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,No,100 - 149,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,23504,4737,2953,5904,5949,3961,,Urban,FREMONT EAST/NILES/UNION CITY CENTRAL,
106014207,TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY,2633 East 27th Street,Oakland,94601,510-535-5115,Yes,01/01/2008,12/31/2008,Open,08/16/2005,08/16/2005,,NO,16,9,9,6001406300, 2c,, 05 - East Bay, Alameda, MH2026036,Parent Facility,Psychiatric Health Facility,Investor - Corporation,Psychiatric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,9516,1153,6359,0,0,0,,0,0,0,0,0,0,0,0,0,26,9516,1153,6359,0,0,0,0,0,0,0,0,0,0,12,0,12,0,11,1,12,0,1,0,0,0,0,11,0,0,0,12,Yes,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.22257,37.79127,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,1 - 49,Investor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,,Urban,OAKLAND WEST CENTRAL,
106014226,Telecare Willow Rock Center,2050 Fairmont Drive,Alameda,94578,510-483-3030,Yes,01/01/2008,12/31/2008,Open,07/02/2007,,,NO,18,10,9,6001430500, 2f,, 05 - East Bay, Alameda, MH2016039,Parent Facility,Psychiatric Health Facility,Investor - Corporation,Psychiatric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5856,445,2744,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5856,445,2744,0,0,0,0,0,0,0,0,0,0,8,0,8,8,0,0,8,0,0,7,0,0,0,0,0,0,1,8,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.120719,37.711816,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,1 - 49,Investor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,,Urban,CASTRO VALLEY CENTRAL AND NORTH/OAK KNOLL/SAN LEANDRO NORTHEAST/SHEFFIELD VILLAGE/UNION CITY EAST,
106034002,SUTTER AMADOR HOSPITAL,200 MISSION BLVD,JACKSON,95642,209-223-7500,Yes,01/01/2008,12/31/2008,Open,04/10/2000,04/10/2000,,NO,10,1,3,6005000401,4,, 06 - North San Joaquin, Amador,30000008,Parent Facility,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,28,10248,1881,6883,8,2928,404,861,0,0,0,0,6,2196,315,299,1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,15372,2600,9245,0,0,0,0,0,0,0,0,24,8784,0,,0,0,0,0,0,0,0,0,0,66,24156,2600,9245,0,0,0,0,0,0,6,334,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,2820,10,7098,184,3071,508,1283,554,435,408,14707,1664,16371,6,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-120.77272,38.34743,Respondent,658,100020,984,93240,0,0,3,3,,331,0,0,,,,0,93,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,50 - 99,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,16371,2830,7282,3579,1837,843,,Rural,IONE/JACKSON/PINE GROVE/SUTTER CREEK,
