OSHPD_ID,FAC_NAME,FAC_ADDRESS_ONE,FAC_CITY,FAC_ZIPCODE,FAC_PHONE,FAC_OPER_CURRYR,BEG_DATE,END_DATE,LIC_STATUS,LIC_STATUS_DATE,LIC_ORIG_DATE,TRAUMA_CTR,TEACH_HOSP,ASSEMBLY_DIST,SENATE_DIST,CONGRESS_DIST,CENS_TRACT,MED_SVC_STUDY_AREA,LACO_SVC_PLAN_AREA,HEALTH_SVC_AREA,COUNTY,LICENSE_NO,FACILITY_LEVEL,LONGITUDE,LATITUDE,LIC_CAT,LICEE_TOC,TYPE_SVC_PRINCIPAL,MED_SURG_BED_LIC,MED_SURG_LICBED_DAY,MED_SURG_DIS,MED_SURG_CENS_DAY,PERINATL_BED_LIC,PERINATL_LICBED_DAY,PERINATL_DIS,PERINATL_CENS_DAY,PED_BED_LIC,PED_LICBED_DAY,PED_DIS,PED_CENS_DAY,ICU_BED_LIC,ICU_LICBED_DAY,ICU_DIS,ICU_TFR_INHOSP,ICU_CENS_DAY,CCU_BED_LIC,CCU_LICBED_DAY,CCU_DIS,CCU_TFR_INHOSP,CCU_CENS_DAY,RESP_BED_LIC,RESP_LICBED_DAY,RESP_DIS,RESP_TFR_INHOSP,RESP_CENS_DAY,BURN_BED_LIC,BURN_LICBED_DAY,BURN_DIS,BURN_TFR_INHOSP,BURN_CENS_DAY,NICU_BED_LIC,NICU_LICBED_DAY,NICU_DIS,NICU_TFR_INHOSP,NICU_CENS_DAY,REHAB_BED_LIC,REHAB_LICBED_DAY,REHAB_DIS,REHAB_CENS_DAY,GAC_BED_LIC_SUBTOTL,GAC_LICBED_DAY_SUBTOTL,GAC_DIS_SUBTOTL,GAC_CENS_DAY_SUBTOTL,CHEM_BED_LIC,CHEM_LICBED_DAY,CHEM_DIS,CHEM_CENS_DAY,PSY_BED_LIC,PSY_LICBED_DAY,PSY_DIS,PSY_CENS_DAY,SN_BED_LIC,SN_LICBED_DAY,SN_DIS,SN_TFR_INHOSP,SN_CENS_DAY,IC_BED_LIC,IC_LICBED_DAY,IC_DIS,IC_CENS_DAY,IC_DEV_DISBL_BED_LIC,IC_DEV_DISBL_LICBED_DAY,IC_DEV_DISBL_DIS,IC_DEV_DISBL_CENS_DAY,HOSP_BED_LIC_TOTL,HOSP_LICBED_DAY_TOTL,HOSP_DIS_TOTL,HOSP_CENS_DAY_TOTL,CHEM_GAC_BED_LIC,CHEM_GAC_DIS,CHEM_GAC_CENS_DAY,CHEM_PSY_BED_LIC,CHEM_PSY_DIS,CHEM_PSY_CENS_DAY,NEWBORN_NURSRY_BASSINETS,NEWBORN_NURSRY_INFANTS,NEWBORN_NURSRY_CENS_DAY,BED_SWING_SN,PSY_LCK_CENS_PATIENT,PSY_OPN_CENS_PATIENT,PSY_CENS_PATIENT_TOTL,PSY_CENS_PATIENT_LE17,PSY_CENS_PATIENT_18_64,PSY_CENS_PATIENT_EQ65,PSY_CENS_PATIENT_TOTL_1,PSY_CENS_PATIENT_MCAR,PSY_CENS_PATIENT_MNG_MCAR,PSY_CENS_PATIENT_MCAL,PSY_CENS_PATIENT_MNG_MCAL,PSY_CENS_PATIENT_CO_INDIG,PSY_CENS_PATIENT_OTHR_THIRDPTY,PSY_CENS_PATIENT_MNG_OTHR_THIRDP,PSY_CENS_PATIENT_SHDOYL,PSY_CENS_PATIENT_OTHR_INDIG,PSY_CENS_PATIENT_OTHR_PAYER,PSY_CENS_PATIENT_TOTL_2,PSY_PROG_SHDOYL,HOSPICE_PROG,HOSPICE_CLASS_GAC_BED,HOSPICE_CLASS_SN_BED,HOSPICE_CLASS_IC_BED,OUTPATIENT_Pal_CARE_SERV_OFFERED,ED_LIC_LEVL_BEGIN,ED_LIC_LEVL_END,EMS_VISITS_NON_URGENT_NOT_adm,EMS_VISITS_NON_URGENT_adm,EMS_VISITS_URGENT_NOT_adm,EMS_VISITS_URGENT_adm,EMS_VISITS_MODERATE_NOT_adm,EMS_VISITS_MODERATE_adm,EMS_VISITS_SEVERE_NOT_adm,EMS_VISITS_SEVERE_adm,EMS_VISITS_CRITICAL_NOT_adm,EMS_VISITS_CRITICAL_adm,EMS_NO_ADM_VIS_TOTL,EMS_ADM_VIS_TOTL,ED_TRAFFIC_TOTL,EMS_STATION,EMS_NON_EMERG_VIS,EMS_REGISTERS_NO_TREAT,EMS_AMB_DIVERS,EMS_AMB_DIVERS_JAN_HOURS,EMS_AMB_DIVERS_FEB_HOURS,EMS_AMB_DIVERS_MAR_HOURS,EMS_AMB_DIVERS_APR_HOURS,EMS_AMB_DIVERS_MAY_HOURS,EMS_AMB_DIVERS_JUN_HOURS,EMS_AMB_DIVERS_JUL_HOURS,EMS_AMB_DIVERS_AUG_HOURS,EMS_AMB_DIVERS_SEP_HOURS,EMS_AMB_DIVERS_OCT_HOURS,EMS_AMB_DIVERS_NOV_HOURS,EMS_AMB_DIVERS_DEC_HOURS,EMS_AMB_DIVERS_TOTL_HOURS,resp_stat,SURG_IP,OP_RM_MIN_IP,SURG_OP,OP_RM_MIN_OP,OP_RM_IP_ONLY,OP_RM_OP_ONLY,OP_RM_IP_AND_OP,OP_RM_TOTL,AMB_SURG_PROG,BIRTHS_LIVE_TOTL,BIRTHS_LIVE_LT5LBS_8OZ,BIRTHS_LIVE_LT3LBS_5OZ,ABC_OP_PROG,BIRTHS_LIVE_ABC,BIRTHS_LIVE_C_SEC,LICENSURE_CVSURG_SVCS,CVSURG_LIC_OP_RM,CVSURG_WITH_ECBPASS_PED,CVSURG_WITHOUT_ECBPASS_PED,CVSURG_WITH_ECBPASS_ADLT,CVSURG_WITHOUT_ECBPASS_ADLT,CVSURG_WITH_ECBPASS_TOTL,CVSURG_WITHOUT_ECBPASS_TOTL,CVSURG_CABG_TOTL,CATH_CARD_RM,CATH_IP_PED_DX_VIS,CATH_IP_PED_THER_VIS,CATH_OP_PED_DX_VIS,CATH_OP_PED_THER_VIS,CATH_IP_ADLT_DX_VIS,CATH_IP_ADLT_THER_VIS,CATH_OP_ADLT_DX_VIS,CATH_OP_ADLT_THER_VIS,CATH_DX_VIS_TOTL,CATH_THER_VIS_TOTL,CARDIAC_CATH_DX_PROC,MYOCARDIAL_BIOPSY,PACEMKR_PERM_IMPL,OTH_PERM_PACEMAKER_PROC,ICD_IMPLANTATION,OTH_ICD_PROCEDURES,PCI_WITH_STENT,PCI_WITHOUT_STENT,ATHERECTOMY_PTCRA,THROMBO_AGT,PTBV,DX_EP_STUDY,CATHETER_ABLATION,PERIPHERAL_VASCULAR_ANGIOGRAPHY,PERIPHERAL_VASCULAR_INTERVENTION,CAROTID_STENTING,INTRA_AORTIC_BALLOON_PUMP_INS,CATHETER_BASED_VENTRICULAR_INS,OTHR_CATH_PROC,CATH_TOTL,EQUIP_ACQ_OVER_500K,Include_State_hospital,bed_size_range,TYPE_CNTRL_R1,EMS_Basic,EMS_Comp,EMS_Standby,EMS_GAC_None,EMSA_ADULT,Level_I_Trauma,Level_II_Trauma,Level_III_Trauma,Level_IV_Trauma,EMSA_PED,Level_I_ped,Level_II_ped,Level_III_ped,Level_IV_ped,EMSA_Trauma,EMSA_EITHER,non_emsa,level_I_visit,level_II_visit,level_III_visit,level_IV_visit,non_emsa_visit,MINOR_TOT,LOWM_TOT,MOD_TOT,SEV_TOT,CRIT_TOT,unknown_sev,abc_ldrp1,abc_ldr1,ems_amb_divers1,MSSA_DESIGNATION,MSSA_NAME,oshpd_id2,,,,,,
106010937,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,350 HAWTHORNE AVENUE,OAKLAND,94609,510-655-4000,Yes,01/01/2013,12/31/2013,Open,01/01/1946,01/01/1946,,NO,18,9,13,6001401300,2m,,05 - East Bay,Alameda,140000284,Parent Facility,-122.26257,37.82106,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,301,219730,10949,45522,0,0,0,0,0,0,0,0,24,17520,312,1493,6776,12,8760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,246010,11261,52298,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,337,246010,11261,52298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,No,Basic,Basic,451,1,2666,6,12390,42,12108,910,5923,7079,33538,8038,41576,31,0,1299,Yes,131,7,4,4,11,2,0,4,5,9,3,9,189,Respondent,3142,532903,2821,276464,0,0,12,12,Yes,0,0,0,,0,0,CV SURG,4,0,0,275,8,275,8,155,5,0,0,0,0,1112,673,386,46,1498,719,1279,1,76,141,42,145,631,35,35,1,4,207,168,211,69,27,19,11,43,3145,Yes,No,300 - 499,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,41576,452,2672,12432,13018,13002,0,,,1,Urban,DIMOND/MONTCLAIR/OAKLAND EAST/OAKMORE/PIEDMONT/PIEDMONT PINES/TRESTLE GLEN,106010937,,,,,,
106010967,ST. ROSE HOSPITAL,27200 CALAROGA AVENUE,HAYWARD,94545,510-264-4000,Yes,01/01/2013,12/31/2013,Open,10/10/1962,10/10/1962,,NO,20,10,15,6001437300,2g,,05 - East Bay,Alameda,140000107,Parent Facility,-122.08962,37.63291,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,163,59495,5112,23477,17,6205,892,2248,0,0,0,0,9,3285,176,574,1010,6,2190,81,317,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,71175,6261,27255,0,0,0,0,0,0,0,0,22,8030,0,,0,0,0,0,0,0,0,0,0,217,79205,6261,27255,0,0,0,0,0,0,24,861,1902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,No,Basic,Basic,433,1,4602,4,12708,4,8818,553,3975,3986,30536,4548,35084,17,0,705,Yes,2,0,1,0,0,0,0,0,0,2,0,0,5,Respondent,1084,135620,876,75246,0,0,4,4,Yes,837,26,2,,0,182,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,257,253,189,71,446,324,405,0,37,11,15,7,152,34,0,0,0,0,0,5,5,1,6,0,0,678,,No,200 - 299,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35084,434,4606,12712,9371,7961,0,,,1,Urban,SAN LEANDRO WEST/SAN LORENZO WEST/HAYWARD WEST,106010967,,,,,,
106010983,VALLEY MEMORIAL HOSPITAL - LIVERMORE,,,,,,,,,,,,No,16,7,15,,,,,Alameda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Non-Respondent,,,,,,,,,,,,,,,,NEITHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Rural,LIVERMORE CENTRAL AND WEST/SPRING TOWN,106010983,,,,,,
106010987,WASHINGTON HOSPITAL - FREMONT,2000 MOWRY AVENUE,FREMONT,94538,510-797-1111,Yes,01/01/2013,12/31/2013,Open,11/19/1958,11/19/1958,,NO,20,10,17,6001441901,2l,,05 - East Bay,Alameda,140000116,Parent Facility,-121.98006,37.55847,General Acute Care,District,General Medical / Surgical,324,118260,8906,44680,22,8030,1967,5069,15,5475,339,633,12,4380,196,984,3835,16,5840,114,728,4966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,141985,11522,59183,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,389,141985,11522,59183,0,0,0,0,0,0,22,1843,3880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,No,Basic,Basic,2843,13,5959,8,16556,57,12226,191,5385,6141,42969,6410,49379,23,0,1021,No,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,3493,476061,825,77055,0,1,7,8,,1843,118,7,Yes,1272,571,CV SURG,2,0,0,135,0,135,0,110,2,0,0,0,0,460,0,570,0,1030,0,1216,0,78,35,54,15,348,56,2,0,0,16,14,1062,762,10,6,2,90,3766,Yes,No,300 - 499,District,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,49379,2856,5967,16613,12417,11526,0,1,,,Urban,FREMONT EAST/NILES/UNION CITY CENTRAL,106010987,,,,,,
106013619,SAN LEANDRO HOSPITAL,13855 EAST 14TH STREET,SAN LEANDRO,94578,510-437-4800,Yes,11/01/2013,12/31/2013,Open,09/01/2012,08/09/1960,,NO,18,9,13,6001433101,2h,,05 - East Bay,Alameda,550002039,Parent Facility,-122.14067,37.71364,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,84,30660,425,1718,0,0,0,0,0,0,0,0,9,3285,27,28,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,33945,452,1994,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,93,33945,452,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,No,Basic,Basic,440,1,1652,8,1211,42,363,193,313,298,3979,542,4521,12,440,245,No,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,113,14162,103,9904,0,0,5,5,Yes,0,0,0,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,50 - 99,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4521,441,1660,1253,556,611,0,,,,Urban,ASHLAND/BROOKFIELD VILLAGE/CASTRO VALLEY SOUTH/ELMHURST/HAYWARD NORTHEAST/SAN LEANDRO NORTH CENTRAL/,106013619,,,,,,
106013626,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-SUMMIT,3100 SUMMIT STREET,OAKLAND,94609,510-655-4000,Yes,01/01/2013,12/31/2013,Open,01/01/1946,01/01/1946,,NO,18,9,13,6001401300,2m,,05 - East Bay,Alameda,140000284,Consolidated Facility,-122.2643,37.81994,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,101,73730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,73730,0,0,0,0,0,0,0,0,0,0,71,51830,691,0,8223,0,0,0,0,0,0,0,0,172,125560,691,8223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,0,0,0,7,0,7,Yes,0,0,0,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,150 - 199,Non-Profit Corporation (i,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Urban,DIMOND/MONTCLAIR/OAKLAND EAST/OAKMORE/PIEDMONT/PIEDMONT PINES/TRESTLE GLEN,106013626,,,,,,
106013687,MPI CHEMICAL DEPENDENCY RECOVERY HOSPITAL,"3012 SUMMIT STREET, 5TH FLOOR",OAKLAND,94609,510-869-8802,Yes,01/01/2013,12/31/2013,Open,10/12/1983,10/12/1983,,NO,18,9,13,6001401300,2m,,05 - East Bay,Alameda,140000232,Parent Facility,-122.26451,37.81906,Chemical Dependency Recovery Hospital,Non-Profit Corporation (incl. Church-related),Chemical Dependency (Alcohol/Drug),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8760,583,7589,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,24,8760,583,7589,0,583,7589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,1 - 49,Non-Profit Corporation (i,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Urban,DIMOND/MONTCLAIR/OAKLAND EAST/OAKMORE/PIEDMONT/PIEDMONT PINES/TRESTLE GLEN,106013687,,,,,,
106014034,FREMONT HOSPITAL,39001 SUNDALE DRIVE,FREMONT,94538,510-796-1100,Yes,01/01/2013,12/31/2013,Open,02/16/1990,02/16/1990,,NO,25,10,17,6001441922,2j,,05 - East Bay,Alameda,140000347,Parent Facility,-121.97885,37.54652,Acute Psychiatric,Investor - Corporation,Psychiatric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,35040,3986,31562,0,0,0,,0,0,0,0,0,0,0,0,0,96,35040,3986,31562,0,0,0,0,0,0,0,0,0,0,54,0,54,5,49,0,54,14,0,2,0,0,1,32,5,0,0,54,Yes,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,50 - 99,Investor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Urban,CENTERVILLE/FREMONT WEST/IRVINGTON/NEWARK EAST CENTRAL,106014034,,,,,,
106014050,VALLEYCARE MEDICAL CENTER,,,,,,,,,,,,No,16,7,15,,,,,Alameda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Basic,Basic,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Non-Respondent,,,,,,,,,,,,,,,,CV SURG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Urban,DUBLIN/PLEASANTON/SANTA RITA/SUNOL,106014050,,,,,,
106014132,KAISER FND HOSP - FREMONT,39400 PASEO PADRE PARKWAY,FREMONT,94538,510-784-4000,Yes,01/01/2013,12/31/2013,Open,12/01/1996,12/01/1996,,NO,25,10,17,6001441901,2l,,05 - East Bay,Alameda,140000053,Parent Facility,-121.97483,37.55055,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,96,35040,3780,11816,0,0,0,0,0,0,0,0,10,3650,162,557,2041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,38690,3942,13857,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,106,38690,3942,13857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Yes,Basic,Basic,4824,1,5536,4,7414,118,7159,1289,1151,1140,26084,2552,28636,16,0,61,No,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,1381,213927,8924,511271,0,0,7,7,,0,0,0,,0,0,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,31,44,56,5,87,49,87,0,1,1,0,0,37,0,0,0,0,0,0,0,0,0,9,0,0,135,,No,100 - 149,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28636,4825,5540,7532,8448,2291,0,,,,Urban,FREMONT EAST/NILES/UNION CITY CENTRAL,106014132,,,,,,
106014207,TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY,2633 East 27th Street,Oakland,94601,510-535-5115,Yes,01/01/2013,12/31/2013,Open,08/16/2005,08/16/2005,,NO,18,9,13,6001406300,2c,,05 - East Bay,Alameda,M02016036,Parent Facility,-122.22257,37.79127,Psychiatric Health Facility,Investor - Corporation,Psychiatric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,9490,1308,7561,0,0,0,0,0,0,0,0,0,0,0,0,0,26,9490,1308,7561,0,0,0,0,0,0,0,0,0,0,15,0,15,0,13,2,15,1,0,0,14,0,0,0,0,0,0,15,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,1 - 49,Investor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Urban,OAKLAND WEST CENTRAL,106014207,,,,,,
106014226,TELECARE WILLOW ROCK CENTER,2050 FAIRMONT DRIVE,ALAMEDA,94578,510-618-4716,Yes,01/01/2013,12/31/2013,Open,07/02/2007,07/02/2007,,NO,20,10,15,6001430500,2f,,05 - East Bay,Alameda,M02016039,Parent Facility,-122.12149,37.71008,Psychiatric Health Facility,Investor - Corporation,Psychiatric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5840,608,3739,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5840,608,3739,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,3,0,0,2,0,0,0,1,0,0,0,3,,,,,,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,1 - 49,Investor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Urban,CASTRO VALLEY CENTRAL AND NORTH/OAK KNOLL/SAN LEANDRO NORTHEAST/SHEFFIELD VILLAGE/UNION CITY EAST,106014226,,,,,,
106014233,EDEN MEDICAL CENTER,20103 LAKE CHABOT RD,CASTRO VALLEY,94546,510-727-2700,Yes,01/01/2013,12/31/2013,Open,11/01/2012,,Level II,NO,20,10,15,6001430900,2f,,05 - East Bay,Alameda,140000030,Parent Facility,-122.0874055,37.6983769,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,94,34310,6717,24387,12,4380,1407,3188,0,0,0,0,24,8760,426,1202,7116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,47450,8550,34691,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,130,47450,8550,34691,0,0,0,0,0,0,11,1252,3107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,No,Basic,Basic,458,0,2748,0,12877,27,11054,344,9963,5815,37100,6186,43286,22,3206,1203,Yes,107,48,15,6,17,11,15,11,4,4,8,22,268,Respondent,1772,290310,1301,127890,0,0,7,7,,1250,28,3,,0,371,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,No,100 - 149,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,43286,458,2748,12904,11398,15778,0,,,1,Urban,CASTRO VALLEY CENTRAL AND NORTH/OAK KNOLL/SAN LEANDRO NORTHEAST/SHEFFIELD VILLAGE/UNION CITY EAST,106014233,,,,,,
106034002,SUTTER AMADOR HOSPITAL,200 MISSION BLVD,JACKSON,95642,209-223-7500,Yes,01/01/2013,12/31/2013,Open,04/10/2000,04/10/2000,,NO,5,8,4,6005000401,4,,06 - North San Joaquin,Amador,30000008,Parent Facility,-120.77272,38.34743,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,38,13870,1877,6036,8,2920,354,707,0,0,0,0,6,2190,209,427,1487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,18980,2440,8230,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,52,18980,2440,8230,0,0,0,0,0,0,8,303,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Yes,YES,,,No,Basic,Basic,79,0,3339,0,12601,1607,1219,658,79,270,17317,2535,19852,14,79,325,No,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,489,70905,1153,84923,2,0,1,3,,303,0,0,Yes,208,95,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,50 - 99,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19852,79,3339,14208,1877,349,0,1,,,Rural,IONE/JACKSON/PINE GROVE/SUTTER CREEK,106034002,,,,,,
