fac_no,fac_name,beg_date,end_date,day_per,data_ind,audit_ind,county,hsa,hfpa,type_cntrl,type_care,type_hosp,teach_rurl,phone,address,city,zip_code,ceo,ceo_title,rpt_prep,owner,er_desig,mcar_pro,mcal_pro,reg_mcal,bed_lic,bed_avl,bed_stf,day_mcar_tr,day_mcar_mc,day_mcal_tr,day_mcal_mc,day_cnty,day_thrd_tr,day_thrd_mc,day_oth_ind,day_oth,day_tot,dis_mcar_tr,dis_mcar_mc,dis_mcal_tr,dis_mcal_mc,dis_cnty,dis_thrd_tr,dis_thrd_mc,dis_oth_ind,dis_oth,dis_tot,bed_acute,bed_psych,bed_chem,bed_rehab,bed_ltc,bed_resdnt,day_acute,day_psych,day_chem,day_rehab,day_ltc,day_resdnt,dis_acute,dis_psych,dis_chem,dis_rehab,dis_ltc,dis_resdnt,occ_lic,occ_avl,alos_all,alos_exltc,bas_nursry,day_nursry,dis_nursry,vis_mcar_tr,vis_mcar_mc,vis_mcal_tr,vis_mcal_mc,vis_cnty,vis_thrd_tr,vis_thrd_mc,vis_oth_ind,vis_oth,vis_tot,vis_er,vis_clin,vis_home,vis_ref_op,day_pips,op_room,op_min_ip,op_min_op,surg_ip,surg_op,ct_scans,gr_pt_rev,ded_fr_rev,tot_cap_rev,net_pt_rev,oth_op_rev,tot_op_exp,net_frm_op,nonop_rev,nonop_exp,inc_tax,ext_item,net_income,gr_rev_dly,gr_rev_amb,gr_rev_anc,gr_ip_mcar_tr,gr_ip_mcar_mc,gr_ip_mcal_tr,gr_ip_mcal_mc,gr_ip_cnty,gr_ip_thrd_tr,gr_ip_thrd_mc,gr_ip_oth_ind,gr_ip_oth,gr_ip_tot,gr_op_mcar_tr,gr_op_mcar_mc,gr_op_mcal_tr,gr_op_mcal_mc,gr_op_cnty,gr_op_thrd_tr,gr_op_thrd_mc,gr_op_oth_ind,gr_op_oth,gr_op_tot,c_adj_mcar_tr,c_adj_mcar_mc,c_adj_mcal_tr,c_adj_mcal_mc,disp_855,c_adj_cnty,c_adj_thrd_tr,c_adj_thrd_mc,bad_debt,char_hb,char_oth,sub_indgnt,ded_oth,cap_rev_mcar,cap_rev_mcal,cap_rev_cnty,cap_rev_thrd,netrv_mcar_tr,netrv_mcar_mc,netrv_mcal_tr,netrv_mcal_mc,netrv_cnty,netrv_thrd_tr,netrv_thrd_mc,netrv_oth_ind,netrv_oth,disp_trnfr,inter_tfr,contribtns,inc_invest,dist_rev,cnty_appro,exp_dly,exp_amb,exp_anc,exp_pip,exp_pop,exp_res,exp_ed,exp_gen,exp_fisc,exp_adm,exp_unassg,exp_sal,exp_ben,exp_phys,exp_othpro,exp_supp,exp_purch,exp_depre,exp_leases,exp_insur,exp_intrst,exp_oth,cur_asst,asst_limtd,net_ppe,const_prog,inv_oth,intan_asst,tot_asst,cur_liab,def_cred,net_ltdebt,equity,liab_eq,cash,bldgs,equipment,tot_ppe,acc_depre,mort_pay,cap_lease,bond_pay,tot_ltdebt,cur_mat,inter_rec,inter_pay,hosp_emp,hosp_fte,nurs_emp,prod_hrs,non_prd_hr,paid_hrs,med_staff,stdnt_fte,prd_hr_mgt,prd_hr_tch,prd_hr_rn,prd_hr_lvn,prd_hr_aid,prd_hr_clr,prd_hr_env,prd_hr_oth,cnt_hr_rn,cnt_hr_oth,prd_hr_dly,prd_hr_amb,prd_hr_anc,prd_hr_ed,prd_hr_gen,prd_hr_fis,prd_hr_adm,prd_hr_non,pd_hr_dly,pd_hr_amb,pd_hr_anc,pd_hr_ed,pd_hr_gen,pd_hr_fis,pd_hr_adm,pd_hr_non,ii,year
106194010,american recovery center,7/1/2002,6/30/2003,365,audited,excl. ind. audit,los angeles,11,0917,non-profit,specialty,comparable,,(909)865-2336,2180 w. valley blvd.,pomona,91768-3325,jim elliot,administrator,andrew e. worrell,behavioral health services  inc,0,,,,156,156,156,0,0,0,0,37230,0,0,106,0,37336,0,0,0,0,1868,0,0,17,0,1885,0,0,156,0,0,0,0,0,37336,0,0,0,0,0,1885,0,0,0,65.59999999999999,65.59999999999999,19.8,19.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6171411,11326,0,6160085,21579,6255185,-73521,0,0,0,0,-73521,6171411,0,0,0,0,0,0,6141999,0,0,29412,0,6171411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6130673,0,0,29412,0,0,0,0,0,0,0,2625193,0,0,0,0,0,0,1679846,241772,1187407,520967,2698287,741322,0,362013,482879,1204660,89729,21492,38925,280746,335132,4103363,0,2838671,0,1474,0,6943508,5461400,0,0,1482108,6943508,732998,2698933,259885,4045561,1206890,0,0,0,0,0,2005964,0,117,94,20,173540,22216,195756,0,0,22027,2267,10167,25724,0,23400,28789,61166,0,0,102485,0,0,0,45345,12836,12874,0,115439,0,0,0,51090,14522,14705,0,,2003
106301097,anaheim general hospital,9/1/2002,8/31/2003,365,audited,excl. ind. audit,orange,13,1012,investor,general,comparable,,(714)827-6700,3350 west ball road,anaheim,92804-3710,james wilcox,ceo,larry natsume,pacific health corporation,0,05-0173,hsc30173h,hsp30173h,143,143,143,10074,379,8165,1401,429,571,816,56,1095,22986,1649,56,599,324,90,130,186,20,242,3296,101,21,0,0,21,0,13415,3182,0,0,6389,0,2964,231,0,0,101,0,44,44,7,5.2,14,952,425,6471,290,2634,4350,558,3455,3007,508,1874,23147,12783,5617,0,0,1,3,37717,49481,592,1326,2584,124971765,95449997,986768,30508536,86443,35415835,-4820856,1741248,804302,0,0,-3883910,33876329,8316113,82779323,43468685,2642142,26218654,7408574,1830296,2939976,4068795,345393,5485202,94407717,9485515,433753,3060597,4663361,689461,4833660,3929881,635837,2831983,30564048,39519334,2145697,21238042,10322255,-622002,2324276,6177636,6584901,0,0,5193792,0,2566066,0,821,0,985947,13335935,916468,8233502,1571926,187972,1527196,2390804,268,2344465,0,0,0,1184975,0,0,11021278,2019267,9037220,750,1018,0,81015,4760280,1723915,5376951,1394141,16530294,4651579,389806,315597,4690358,4239765,1006784,1575276,483198,241081,1292097,9732134,0,3558243,385578,534591,0,14210546,33817832,0,2345065,-21952351,14210546,0,9361269,13494183,23265308,19707065,0,0,0,2364935,19870,0,23352455,520,365,136,687260,74942,762202,295,2,45027,111802,158599,43919,78026,147570,67640,31816,2861,0,240457,49193,136010,3368,132200,56178,69854,0,268223,53842,153414,3456,144949,60849,77469,0,,2003
106301098,anaheim memorial medical center,7/1/2002,6/30/2003,365,audited,incl. ind. audit,orange,13,1012,non-profit,general,comparable,,(714)774-1450,1111 west la palma avenue,anaheim,92801-3005,melinda d. beswick,president/ceo,donna j. anglin,memorial health services,0,05-0226,hsc30226f,zzt30226f,214,222,163,13077,8833,4863,2176,1229,300,23477,0,2010,55965,2348,2294,1376,610,274,68,6103,0,508,13581,214,0,0,0,0,0,55965,0,0,0,0,0,13581,0,0,0,0,0,71.59999999999999,69.09999999999999,4.1,4.1,10,4256,2202,15039,17413,3707,7237,1700,1198,39282,0,10616,96192,44358,0,0,55508,2202,6,687763,626266,2878,3461,10927,580779363,466701808,25430402,139507957,839347,140247076,100228,2826883,2248727,0,0,678384,89287739,24207862,467283762,128281562,88944203,41398871,20059864,9985194,2406973,116961542,0,18883058,426921267,25694063,31471300,7046284,11482508,3001527,1924540,56597103,0,16640771,153858096,120730794,110367596,42629714,27225411,0,12986717,3030545,130405786,17980515,0,1341729,0,3001,19593575,0,0,5836827,31705074,29641482,5815441,4316961,4,1257653,48577967,0,18193375,0,-3800291,0,326661,0,0,27276113,5395524,49404308,6452791,6316672,0,0,20557541,5249769,16924188,2670170,46775682,15974320,2023521,5597090,24177818,32951034,6561185,1787858,267701,874781,3256086,39492811,0,42692960,2453133,3313844,0,87952748,83144030,0,47990,4760728,87952748,1337531,35490476,52124262,124933284,82240324,0,63377,0,63377,15387,0,62184892,1234,1086,600,2057230,295690,2352920,216,0,83080,309360,599138,85631,93682,575144,0,217938,66746,26511,704495,111876,618352,0,190236,161882,266072,4317,778130,121524,768145,0,212354,179280,288859,4628,,2003
106190034,antelope valley hospital medical ctr,7/1/2002,6/30/2003,365,audited,incl. ind. audit,los angeles,11,0901,district,general,comparable,,(661)949-5000,1600 west avenue j,lancaster,93534-2814,les wong,ceo,sue swift,antelope valley hospital district,0,05-0056,hsc30056f,zzt30056f,341,329,329,34434,8386,19930,9477,0,0,20787,353,4080,97447,4698,1665,3576,2821,0,0,5772,88,1326,19946,279,30,0,0,32,0,83775,4356,0,0,9316,0,18554,840,0,0,552,0,78.3,81.09999999999999,4.9,4.5,32,10283,4687,8890,4333,16998,28309,0,0,37596,236,2562,98924,85513,13001,6701,0,0,9,484278,249455,4078,3313,17685,689969514,507677941,4253342,186544915,4236877,197859218,-7077426,2855188,1521603,0,0,-5743841,147351633,66356388,476261493,164123787,56627221,99082967,48942114,0,0,119816417,1333965,23919158,513845629,31546550,6618178,24099842,30071141,0,0,81183024,457225,2147925,176123885,125586158,45585575,83606485,60782268,0,0,0,153075335,25816954,0,13225166,0,0,0,4253342,0,0,70084179,17659824,28652274,21974403,0,0,47924106,0,250129,0,0,0,2209126,0,0,44444279,14452949,64693726,0,0,0,0,32724286,9474303,24574473,7495202,82062485,22481223,2501978,14602862,29874835,18945606,15713700,1521918,1426242,1523438,7204931,96032456,75071472,103234348,17034562,0,10335368,301708206,40722455,0,137823509,123162242,301708206,40990884,83210986,122835591,219667765,116433417,0,351583,0,140758785,2935276,0,0,2191,1740,824,3358502,411023,3769525,367,0,152035,604301,871892,217006,437396,635870,283090,6625,98045,52242,1155706,298695,809030,0,571384,184970,335242,3475,1289593,330405,914776,0,644366,211887,374393,4105,,2003
106364231,arrowhead regional medical center,7/1/2002,6/30/2003,365,audited,excl. ind. audit,san bernardino,12,1209,city/county,general,comparable,,(909)580-1000,400 west pepper avenue,colton,92324-1801,mark uffer,director,bernie sebzda,county of san bernardino,2,05-0245,hsc30245f,zzt30245f,373,373,353,12964,295,45966,7182,28703,9710,1092,0,0,105912,1743,34,8487,1191,6848,1577,484,0,0,20364,283,90,0,0,0,0,85209,20703,0,0,0,0,17074,3290,0,0,0,0,77.8,77.8,5.2,5.2,23,6373,2349,22983,1200,51766,28804,157577,11536,5969,0,0,279835,66734,218680,11461,0,740,9,776293,376509,4964,5991,28870,604623078,298427785,11171191,317366484,1514176,307834092,11046568,57526806,0,0,0,68573374,112624769,34321845,457676464,54572192,629296,137780968,26701668,122402109,54690213,2397694,0,0,399174140,18229799,137756,47081528,19135360,110306855,9219460,1338180,0,0,205448938,36191564,380458,80445611,29210638,-95678040,201822746,23523382,2234426,20297000,0,0,0,0,0,11171191,0,0,36610427,386594,200094925,27797581,10589218,40386291,1501448,0,0,68360731,0,0,0,0,0,44429345,21995634,82552966,685141,0,0,10302762,44542284,7108580,34305042,61912338,101623508,22722491,20383290,4001360,47567659,26643773,24350479,2121206,1690220,34143200,22586906,71854849,71941310,494964904,0,0,0,638761063,79321515,0,582023595,-22584047,638761063,5058623,490581069,92283173,605132678,110167774,0,288540,603625055,603913595,21890000,878081,0,2501,2305,854,4274634,520468,4795102,199,105,268028,858675,1170355,88099,344419,725857,411210,407991,0,0,1257582,534364,814553,248873,757222,221946,440094,0,1400724,595497,924955,253620,860600,256349,503357,0,,2003
106400466,arroyo grande community hospital,1/1/2003,12/31/2003,365,audited,incl. ind. audit,san luis obispo,08,0801,non-profit,general,comparable,,(805)489-4261,345 s. halcyon rd.,arroyo grande,93420-3896,wayne allen,cfo,jeffrey n. brown,vista hospital systems inc.,0,05-0016,hsc30016h,zzt40016h,65,65,43,8435,2469,1123,0,354,136,2539,0,62,15118,1768,482,245,0,99,76,796,0,29,3495,53,0,0,0,12,0,12504,0,0,0,2614,0,3176,0,0,0,319,0,63.7,63.7,4.3,3.9,0,0,0,30827,1624,7961,0,457,5880,39157,0,753,86659,21642,0,0,66415,0,3,211027,101664,904,1034,9586,162499617,128348085,0,34151532,711870,30637017,4226385,261052,65142,0,0,4422295,21936640,7379685,133183292,50002734,13602445,7449050,0,2643960,2882153,20360567,0,956907,97897816,20325066,2611240,6124324,0,558017,3757110,30477305,0,748739,64601801,52954652,3742681,12976609,0,0,2042486,5854751,44830722,4430896,0,157909,0,1357379,0,0,0,0,16133564,12060736,441199,0,302198,327301,3637515,0,1249019,0,-1111405,12400,0,0,0,4633998,1768497,11705839,0,0,0,0,3529851,1801582,4745313,2451937,11614700,4228607,1317964,331888,6076116,2807226,1490175,157446,475557,1184156,953182,22377500,84462,15061655,45585,0,0,37569202,11427216,1205274,26697397,-1760685,37569202,0,15781521,10364069,31647136,16585481,0,1075324,24896863,26755489,58092,15448336,0,403,282,116,507826,83019,590845,132,0,56446,95978,90786,24026,93879,94339,47202,0,4774,396,132237,39287,158779,0,78224,52171,47128,0,147000,43856,181985,0,85344,57905,74755,0,,2003
106400683,atascadero state hospital,7/1/2002,6/30/2003,365,audited,excl. ind. audit,san luis obispo,08,0801,state,psychiatric,state,,(805)468-2000,10333 el camino real,atascadero,93422,melvin e. hunter ,executive director,alleyne labossiere,state of california,0,,,,1259,1173,1173,0,0,0,0,0,0,0,0,414190,414190,0,0,0,0,0,0,0,0,1035,1035,0,165,0,0,1094,0,0,44525,0,0,369665,0,0,111,0,0,924,0,90.09999999999999,96.7,400.2,401.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162997913,162879997,0,117916,0,162997913,-162879997,162879997,0,0,0,0,150810164,0,12187749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38289,0,0,0,0,0,0,0,0,0,0,0,162841708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2003
106190163,aurora charter oak,1/1/2003,12/31/2003,365,audited,excl. ind. audit,los angeles,11,0915,investor,psychiatric,comparable,,(909)549-8032,1161 east covina boulevard,covina,91724-1523,todd a. smith,ceo,nick clark,signature health care,0,05-4069,,hsp34069h,95,95,95,6718,205,7761,0,3051,2043,4592,0,794,25164,693,22,1254,0,680,410,916,0,199,4174,0,95,0,0,0,0,0,25164,0,0,0,0,0,4174,0,0,0,0,72.59999999999999,72.59999999999999,6,6,0,0,0,1488,0,0,0,0,607,1790,0,105,3990,0,0,0,0,0,0,0,0,0,0,0,23288515,11222235,0,12066280,400661,13075322,-608381,0,0,0,0,-608381,20498535,1398812,1391168,6054679,181441,6749160,0,2668760,1758493,4057487,0,408634,21878654,522105,0,0,0,0,213027,627950,0,46779,1409861,2992367,83644,3021700,0,0,1277973,529315,1896750,1073531,0,218023,0,128932,0,0,0,0,3169131,87946,3361022,0,1272472,1284832,2464290,0,426587,0,0,0,0,0,0,4698120,321675,458222,0,0,0,0,2416468,1384237,2506384,1290216,6486189,1523914,595150,46711,736787,1763901,31246,981456,199170,70513,640285,2736956,0,264020,0,0,0,3000976,2489223,0,0,511753,3000976,12955,0,97196,327199,63179,0,0,0,0,0,0,564405,243,163,92,316766,22953,339719,8,0,77807,69892,44464,8323,67027,22974,25014,0,1105,160,148745,9760,0,0,53161,64505,40595,0,159198,11039,0,0,56981,69474,43027,0,,2003
106190462,aurora las encinas hospital,3/11/2003,12/31/2003,296,audited,excl. ind. audit,los angeles,11,0911,investor,psychiatric,comparable,,(626)795-9901,2900 e del mar,pasadena,91107-4375,todd smith,ceo,nick clark,signature health care,0,05-4078,,hsm34078g,138,138,138,6178,291,1920,0,3,7230,6640,0,2487,24749,349,30,229,0,1,463,737,0,126,1935,0,138,0,0,0,0,0,24749,0,0,0,0,0,1935,0,0,0,0,60.6,60.6,12.8,12.8,0,0,0,1014,13,0,0,0,1274,1778,0,196,4275,0,0,0,0,0,0,0,0,0,0,0,23972065,9826865,0,14145200,1131587,14317709,959078,0,0,0,0,959078,20412331,1603992,1955742,5589403,253159,1655504,0,2602,6410757,5860570,0,2144722,21916717,532575,5012,0,0,0,613817,824320,0,79624,2055348,2437464,87834,798242,0,0,0,2374041,3331022,369714,0,121864,0,306684,0,0,0,0,3480784,161425,799364,0,2511,4416843,3136165,0,2148108,0,0,0,0,0,0,4571181,561610,943841,0,0,0,0,2839460,1189172,3055283,1157162,7092477,1320829,424457,541139,944815,2250455,0,793085,117490,14103,818859,4485975,0,0,0,69530,0,4555505,3596427,0,0,959078,4555505,231184,0,0,0,0,0,0,0,0,0,0,0,284,189,126,328797,10823,339620,55,0,35275,56897,42759,26675,72216,22393,52397,0,19850,335,164361,15273,4007,0,78505,26393,40258,0,169333,15920,4237,0,80432,27606,42092,0,,2003
106374024,aurora san diego,1/1/2003,12/31/2003,365,audited,excl. ind. audit,san diego,14,1412,investor,psychiatric,comparable,,(858)487-3200,11878 avenue of industry,san diego,92128-3423,barbara noblet,ceo,nick clark,signature health care,0,05-4095,,hsm34095h,80,80,80,5419,408,3022,0,7,4561,6942,0,262,20621,472,40,423,0,1,525,1100,0,40,2601,0,80,0,0,0,0,0,20621,0,0,0,0,0,2601,0,0,0,0,70.59999999999999,70.59999999999999,7.9,7.9,0,0,0,1874,71,0,0,0,940,4265,0,175,7325,0,0,0,0,0,0,0,0,0,0,0,21147915,9358651,0,11789264,40912,12769172,-938996,0,0,0,0,-938996,17012844,2378405,1756666,5170040,389424,2688984,0,6323,3949592,6323007,0,239520,18766890,608603,23130,0,0,0,305379,1387363,0,56550,2381025,2454582,170560,1353831,0,0,2923,1574978,3196883,439084,0,80740,0,85070,0,0,0,0,3164230,232120,1282198,0,3275,2573102,4256707,0,277632,0,0,0,0,0,0,4366775,570007,459526,0,0,0,0,2132257,1099991,2919316,1221300,6074002,1282834,568655,380258,725298,1853267,33067,950817,162899,10416,727659,2738469,0,129637,0,0,0,2868106,2248278,0,0,619828,2868106,116789,0,91567,194984,65347,0,0,0,0,0,0,687836,221,137,171,272502,22114,294616,17,0,28428,126312,53159,23909,0,12940,18114,0,9400,240,145838,13068,0,0,48428,26640,38528,0,157215,14259,0,0,51880,28982,42280,0,,2003
106560203,aurora vista del mar hospital,1/1/2003,12/31/2003,365,audited,excl. ind. audit,ventura,10,0809,investor,psychiatric,comparable,,(805)653-6434,801 seneca st.,ventura,93001-1411,mayla krebsbach,ceo,nick clark,signature health care,0,05-4077,,hsp34077f,87,87,87,5049,66,2048,0,1463,4346,7084,0,217,20273,501,8,260,0,161,641,1043,0,46,2660,0,87,0,0,0,0,0,20273,0,0,0,0,0,2660,0,0,0,0,63.8,63.8,7.6,7.6,0,0,0,914,47,0,0,0,498,1201,0,0,2660,0,0,0,0,0,0,0,0,0,0,0,22920826,10712694,0,12208132,29001,11799205,437928,0,0,0,0,437928,20268735,1223307,1428784,5505050,70664,2142347,0,1562734,4603995,7576770,0,233494,21695054,421015,21532,0,0,0,229389,553836,0,0,1225772,3060177,37397,1214515,0,0,703322,1681157,3333151,471065,0,129981,0,81929,0,0,0,0,2680884,50708,873269,0,819612,3010561,4545552,0,227546,0,-91,0,0,0,0,3791848,217188,483421,0,0,0,0,2148602,1026288,2876804,1255054,6095490,1216509,268393,161708,841814,1452852,30347,994400,164774,43090,529828,3459918,0,276684,0,0,55466,3792068,3422625,0,0,369443,3792068,378486,0,11003,314605,37921,0,0,0,0,0,0,0,170,138,85,274159,17290,291449,13,0,44257,70757,36415,8637,60770,16096,32226,0,4345,656,134487,5482,0,0,57562,27164,49464,0,142186,5753,0,0,60981,29679,52850,0,,2003
106190045,avalon municipal hospital & clinic,7/1/2002,6/30/2003,365,audited,excl. ind. audit,los angeles,11,0933,non-profit,general,comparable,small/rural,(310)510-0700,100 falls canyon road,avalon,90704,william greene,administrator,richard w. lakey,avalon medical development corporation,0,05-0427,,zzt30427g,12,12,12,367,0,1725,0,0,53,0,0,5,2150,50,0,8,0,0,22,0,0,2,82,4,0,0,0,8,0,175,0,0,0,1975,0,73,0,0,0,9,0,49.1,49.1,26.2,2.4,0,0,0,1013,0,1515,0,0,4767,0,0,1512,8807,1396,7624,0,0,0,0,0,0,0,0,15,3901699,1231495,0,2670204,51238,3556669,-835227,715720,0,0,0,-119507,1198210,1431697,1271792,444600,0,988651,0,0,99833,0,0,11330,1544414,399004,0,314731,0,0,1399207,0,0,244343,2357285,-171057,0,806664,0,0,0,327716,0,98861,0,0,0,169311,0,0,0,0,1014661,0,496718,0,0,1025733,0,0,133092,0,0,709259,5181,0,0,670697,798625,500495,0,0,0,0,545792,327693,582874,130493,1877761,470533,33170,276147,302335,162062,117153,31527,72598,22350,191033,861858,0,785296,0,0,0,1647154,985249,0,0,661905,1647154,372008,462064,758105,1345146,559850,0,0,0,4843,4843,0,0,61,43,18,83319,5311,88630,9,0,9605,16314,10391,492,11875,10772,11077,12793,0,0,20287,23870,7144,0,15398,6198,10422,0,21534,24882,7603,0,16644,6700,11267,0,,2003
106154101,bakersfield heart hospital,10/1/2002,9/30/2003,365,audited,incl. ind. audit,kern,09,0617,investor,specialty,comparable,,(661)316-6075,3001 sillect ave,bakersfield,93308,randy rolfe,ceo,nick clark,medcath  inc.,0,05-0724,hsc30724f,,47,47,47,5598,1346,447,0,0,894,2048,0,309,10642,1420,342,113,0,0,227,520,0,78,2700,47,0,0,0,0,0,10642,0,0,0,0,0,2700,0,0,0,0,0,62,62,3.9,3.9,0,0,0,2326,453,174,0,0,412,574,0,100,4039,6172,0,0,0,0,3,61710,20570,426,274,0,92054254,51702563,0,40351691,446154,44613233,-3815388,13910,0,0,0,-3801478,18466632,6459832,67127790,37776688,9075667,3015328,0,0,6036332,13800707,0,2080349,71785071,11675049,2270150,871575,0,0,2067456,2878223,0,506730,20269183,28454293,6299048,2162399,0,0,0,3063895,11253360,-584071,0,0,0,1053639,0,0,0,0,21311208,5118757,1749166,0,0,5091310,5531396,0,1549854,0,0,0,13910,0,0,6951476,2548023,17539460,0,0,0,0,4939552,1742189,4667667,6224866,10220987,3840265,246554,4154059,10023713,3135369,3830499,345089,351749,4122777,4342172,9821684,0,29402611,1536575,3772047,0,44532917,23250519,0,43111657,-21829259,44532917,238041,25680237,15457299,42999128,13596517,0,0,0,59808530,16696873,0,44120052,233,186,153,469093,33721,502814,236,0,39025,104966,111916,874,55981,41263,0,0,43916,71152,154119,40696,119622,0,83360,32665,38631,0,165393,42329,130075,0,85136,36479,43402,0,,2003
106150722,bakersfield memorial hospital,7/1/2002,6/30/2003,365,audited,excl. ind. audit,kern,09,0617,non-profit,general,comparable,,(661)327-4647,420-34th street,bakersfield,93301,jon van boening,president,catherine matsuda,catholic healthcare west,0,05-0036,,zzt30336f,367,367,367,26410,16369,3875,4657,0,11429,24443,368,1009,88560,4427,3085,901,1551,0,378,5706,85,219,16352,253,60,0,0,24,30,62037,8605,0,0,8213,9705,14533,1290,0,0,469,60,66.09999999999999,66.09999999999999,5.4,4.5,0,0,0,5555,6163,2589,6749,0,1308,20110,322,3551,46347,31801,2629,0,15165,0,11,691298,297527,4941,3575,11087,553294668,411796099,0,141498569,765635,140087319,2176885,1122502,939519,0,0,2359868,115459986,26066794,411767888,138189561,108387870,17480250,26750568,0,10316933,145183734,2647910,5901931,454858757,15882196,15325710,4306564,9835630,0,2325192,43978853,384975,6396791,98435911,112769964,97226537,19733294,28079537,0,0,8872738,136987083,6749033,0,1377913,0,0,0,0,0,0,41230136,26487043,1592306,8506661,0,3759740,52108544,1654972,6159167,0,0,150142,972360,0,0,30220676,5161374,55134309,0,0,0,0,20828505,4084893,15518416,9139146,50558530,16795794,583294,9201604,31508486,13031639,6437766,1112999,799140,4824687,5233380,57182135,18361609,60225212,400665,477106,0,136646727,22179935,0,64560234,49906558,136646727,24737867,111966460,59275006,175041457,114816245,0,0,68509723,68509723,3949489,1662183,1673016,1363,1227,839,2545375,171225,2716600,338,0,150952,570681,737688,49083,282865,361138,228606,0,142777,21585,914559,120652,755037,0,387150,127379,240598,0,967513,127549,805320,0,419836,138836,257546,0,,2003
106184008,banner lassen medical center,5/1/2003,12/31/2003,245,audited,excl. ind. audit,lassen,01,0213,non-profit,general,comparable,,(530)252-2000,1800 spring ridge dr,susanville,96130,david anderson,administrator,sherry mccormick,banner health system,0,05-0251,hsc30251i,,38,38,38,1658,0,667,0,48,648,0,0,89,3110,291,0,181,0,12,242,0,0,33,759,38,0,0,0,0,0,3110,0,0,0,0,0,759,0,0,0,0,0,33.4,33.4,4.1,4.1,0,0,0,9361,0,6237,0,381,14110,0,0,2115,32204,8094,0,2852,21123,0,3,6116,18023,115,560,1121,27888113,11826450,0,16061663,18597,15082783,997477,82407,593894,0,0,485990,3633096,6398939,17856078,4409053,0,2278536,0,216005,2685886,0,0,348228,9937708,5018263,0,3069864,0,630404,8270295,0,0,961579,17950405,5384558,0,3905279,0,0,664237,1849781,0,0,0,22595,0,0,0,0,0,0,4042758,0,1443121,0,182172,9106400,0,0,1287212,0,0,36182,0,0,0,1996582,1836482,4434480,0,0,0,0,1964681,665446,1325969,2859143,5380601,1134282,973225,393655,1676197,974592,1142222,224202,159432,672928,2351447,10871361,0,22431305,137095,0,0,33439761,23206148,0,0,10233613,33439761,150144,12282991,5191080,24697242,2265937,0,0,0,0,0,5256142,20728428,206,184,85,235884,26806,262690,20,0,29541,32930,43796,16482,9209,59528,24803,14118,0,5477,50551,30154,51762,0,46078,31401,25938,0,56680,33170,58179,0,50775,34943,28943,0,,2003
106190052,barlow hospital,9/1/2002,8/31/2003,365,audited,incl. ind. audit,los angeles,11,0925,non-profit,specialty,comparable,,(213)250-4200,2000 stadium way,los angeles,90026-2606,margaret w. crane,ceo,stephen t. mcgovern,barlow respiratory hospital,0,05-2031,hsc33005f,,75,75,75,10681,0,2719,0,0,768,872,0,1415,16455,336,0,79,0,0,20,23,0,37,495,75,0,0,0,0,0,16455,0,0,0,0,0,495,0,0,0,0,0,60.1,60.1,33.2,33.2,0,0,0,249,0,76,0,0,28,23,0,95,471,0,471,0,0,0,0,0,0,0,0,0,67027157,43996479,0,23030678,292359,23907203,-584166,263839,2681,0,0,-323008,19549732,24907,47452518,40593115,0,11845113,0,0,3721368,3850913,0,6863074,66873583,97079,0,16423,0,0,8140,18171,0,13761,153574,26087772,0,10904436,0,0,0,2886234,2967174,961765,0,166224,0,22874,0,0,0,0,14112960,0,957100,0,0,721597,776821,0,6462200,0,237330,2955,22235,0,0,7981043,60325,6053311,0,0,0,0,4566807,977084,3732432,536201,11080351,2236383,495047,1630252,2750580,3019180,774640,561221,185981,67297,1106271,4974684,473646,2733588,1204285,0,0,9386203,5082204,0,952589,3351410,9386203,73279,6978931,9990764,17229807,14496219,0,0,0,952589,0,0,0,288,216,115,407505,62346,469851,113,0,58993,82594,58272,55190,47467,48270,33468,1911,21340,0,203909,1001,78335,0,58378,18277,47605,0,234903,1147,90570,0,67722,21104,54405,0,,2003
